codigo_municipio;year;frac_recogidas_pap;anyo_inicio_pap
08523;2021;Orgánica, Papel y cartón, Envases;2020
08523;2022;Orgánica, Papel y cartón, Envases;2020
08523;2023;Orgánica, Papel y cartón, Envases;2020
25524;2000;NA;NA
25524;2001;NA;NA
25524;2002;NA;NA
25524;2003;NA;NA
25524;2004;NA;NA
25524;2005;NA;NA
25524;2006;NA;NA
25524;2007;NA;NA
25524;2008;NA;NA
25524;2009;NA;NA
25524;2010;NA;NA
25524;2011;NA;NA
25524;2012;NA;NA
25524;2013;NA;NA
25524;2014;NA;NA
25524;2015;NA;NA
25524;2016;NA;NA
25524;2017;NA;NA
25524;2018;NA;NA
25524;2019;NA;NA
25524;2020;NA;NA
25524;2021;NA;NA
25524;2022;NA;NA
25524;2023;NA;NA
17525;2000;NA;2014
17525;2001;NA;2014
17525;2002;NA;2014
17525;2003;NA;2014
17525;2004;NA;2014
17525;2005;NA;2014
17525;2006;NA;2014
17525;2007;NA;2014
17525;2008;NA;2014
17525;2009;NA;2014
17525;2010;NA;2014
17525;2011;NA;2014
17525;2012;NA;2014
17525;2013;NA;2014
17525;2014;Orgánica, Papel y cartón, Envases;2014
17525;2015;Orgánica, Papel y cartón, Envases;2014
17525;2016;Orgánica, Papel y cartón, Envases;2014
17525;2017;Orgánica, Papel y cartón, Envases;2014
17525;2018;Orgánica, Papel y cartón, Envases, Vidrio;2014
17525;2019;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2014
17525;2020;Orgánica, Papel y cartón, Envases, Vidrio;2014
17525;2021;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2014
17525;2022;Orgánica, Papel y cartón, Envases, Vidrio;2014
17525;2023;Orgánica, Papel y cartón, Envases, Vidrio;2014
43526;2000;NA;NA
43526;2001;NA;NA
43526;2002;NA;NA
43526;2003;NA;NA
43526;2004;NA;NA
43526;2005;NA;NA
43526;2006;NA;NA
43526;2007;NA;NA
43526;2008;NA;NA
43526;2009;NA;NA
43526;2010;NA;NA
43526;2011;NA;NA
43526;2012;NA;NA
43526;2013;NA;NA
43526;2014;NA;NA
43526;2015;NA;NA
43526;2016;NA;NA
43526;2017;NA;NA
43526;2018;NA;NA
43526;2019;NA;NA
43526;2020;NA;NA
43526;2021;NA;NA
43526;2022;NA;NA
43526;2023;NA;NA
08527;2000;NA;NA
08527;2001;NA;NA
08527;2002;NA;NA
08527;2003;NA;NA
08527;2004;NA;NA
08527;2005;NA;NA
08527;2006;NA;NA
08527;2007;NA;NA
08527;2008;NA;NA
08527;2009;NA;NA
08527;2010;NA;NA
08527;2011;NA;NA
08527;2012;NA;NA
08527;2013;NA;NA
08527;2014;NA;NA
08527;2015;NA;NA
08527;2016;NA;NA
08527;2017;NA;NA
08527;2018;NA;NA
08527;2019;NA;NA
08527;2020;NA;NA
08527;2021;NA;NA
08527;2022;NA;NA
08527;2023;NA;NA
08528;2000;NA;NA
08528;2001;NA;NA
08528;2002;NA;NA
08528;2003;NA;NA
08528;2004;NA;NA
08528;2005;NA;NA
08528;2006;NA;NA
08528;2007;NA;NA
08528;2008;NA;NA
08528;2009;NA;NA
08528;2010;NA;NA
08528;2011;NA;NA
08528;2012;NA;NA
08528;2013;NA;NA
08528;2014;NA;NA
08528;2015;NA;NA
08528;2016;NA;NA
08528;2017;NA;NA
08528;2018;NA;NA
08528;2019;NA;NA
08528;2020;NA;NA
08528;2021;NA;NA
08528;2022;NA;NA
08528;2023;NA;NA
17529;2000;NA;2021
17529;2001;NA;2021
17529;2002;NA;2021
17529;2003;NA;2021
17529;2004;NA;2021
17529;2005;NA;2021
17529;2006;NA;2021
17529;2007;NA;2021
17529;2008;NA;2021
17529;2009;NA;2021
17529;2010;NA;2021
17529;2011;NA;2021
17529;2012;NA;2021
17529;2013;NA;2021
17529;2014;NA;2021
17529;2015;NA;2021
17529;2016;NA;2021
17529;2017;NA;2021
17529;2018;NA;2021
17529;2019;NA;2021
17529;2020;NA;2021
17529;2021;Orgánica, Resto;2021
17529;2022;Orgánica, Papel y cartón, Envases;2021
17529;2023;Orgánica, Papel y cartón, Envases;2021
08530;2000;NA;NA
08530;2001;NA;NA
08530;2002;NA;NA
08530;2003;NA;NA
08530;2004;NA;NA
08530;2005;NA;NA
08530;2006;NA;NA
08530;2007;NA;NA
08530;2008;NA;NA
08530;2009;NA;NA
08530;2010;NA;NA
08530;2011;NA;NA
08530;2012;NA;NA
08530;2013;NA;NA
08530;2014;NA;NA
08530;2015;NA;NA
08530;2016;NA;NA
08530;2017;NA;NA
08530;2018;NA;NA
08530;2019;NA;NA
08530;2020;NA;NA
08530;2021;NA;NA
08530;2022;NA;NA
08530;2023;NA;NA
08531;2000;NA;NA
08531;2001;NA;NA
08531;2002;NA;NA
08531;2003;NA;NA
08531;2004;NA;NA
08531;2005;NA;NA
08531;2006;NA;NA
08531;2007;NA;NA
08531;2008;NA;NA
08531;2009;NA;NA
08531;2010;NA;NA
08531;2011;NA;NA
08531;2012;NA;NA
08531;2013;NA;NA
08531;2014;NA;NA
08531;2015;NA;NA
08531;2016;NA;NA
08531;2017;NA;NA
08531;2018;NA;NA
08531;2019;NA;NA
08531;2020;NA;NA
08531;2021;NA;NA
08531;2022;NA;NA
08531;2023;NA;NA
17532;2000;NA;NA
17532;2001;NA;NA
17532;2002;NA;NA
17532;2003;NA;NA
17532;2004;NA;NA
17532;2005;NA;NA
17532;2006;NA;NA
17532;2007;NA;NA
17532;2008;NA;NA
17532;2009;NA;NA
17532;2010;NA;NA
17532;2011;NA;NA
17532;2012;NA;NA
17532;2013;NA;NA
17532;2014;NA;NA
17532;2015;NA;NA
17532;2016;NA;NA
17532;2017;NA;NA
17532;2018;NA;NA
17532;2019;NA;NA
17532;2020;NA;NA
17532;2021;NA;NA
17532;2022;NA;NA
17532;2023;NA;NA
08533;2000;NA;NA
08533;2001;NA;NA
08533;2002;NA;NA
08533;2003;NA;NA
08533;2004;NA;NA
08533;2005;NA;NA
08533;2006;NA;NA
08533;2007;NA;NA
08533;2008;NA;NA
08533;2009;NA;NA
08533;2010;NA;NA
08533;2011;NA;NA
08533;2012;NA;NA
08533;2013;NA;NA
08533;2014;NA;NA
08533;2015;NA;NA
08533;2016;NA;NA
08533;2017;NA;NA
08533;2018;NA;NA
08533;2019;NA;NA
08533;2020;NA;NA
08533;2021;NA;NA
08533;2022;NA;NA
08533;2023;NA;NA
43534;2000;NA;NA
43534;2001;NA;NA
43534;2002;NA;NA
43534;2003;NA;NA
43534;2004;NA;NA
43534;2005;NA;NA
43534;2006;NA;NA
43534;2007;NA;NA
43534;2008;NA;NA
43534;2009;NA;NA
43534;2010;NA;NA
43534;2011;NA;NA
43534;2012;NA;NA
43534;2013;NA;NA
43534;2014;NA;NA
43534;2015;NA;NA
43534;2016;NA;NA
43534;2017;NA;NA
43534;2018;NA;NA
43534;2019;NA;NA
43534;2020;NA;NA
43534;2021;NA;NA
43534;2022;NA;NA
43534;2023;NA;NA
08535;2000;NA;NA
08535;2001;NA;NA
08535;2002;NA;NA
08535;2003;NA;NA
08535;2004;NA;NA
08535;2005;NA;NA
08535;2006;NA;NA
08535;2007;NA;NA
08535;2008;NA;NA
08535;2009;NA;NA
08535;2010;NA;NA
08535;2011;NA;NA
08535;2012;NA;NA
08535;2013;NA;NA
08535;2014;NA;NA
08535;2015;NA;NA
08535;2016;NA;NA
08535;2017;NA;NA
08535;2018;NA;NA
08535;2019;NA;NA
08535;2020;NA;NA
08535;2021;NA;NA
08535;2022;NA;NA
08535;2023;NA;NA
25536;2000;NA;NA
25536;2001;NA;NA
25536;2002;NA;NA
25536;2003;NA;NA
25536;2004;NA;NA
25536;2005;NA;NA
25536;2006;NA;NA
25536;2007;NA;NA
25536;2008;NA;NA
25536;2009;NA;NA
25536;2010;NA;NA
25536;2011;NA;NA
25536;2012;NA;NA
25536;2013;NA;NA
25536;2014;NA;NA
25536;2015;NA;NA
25536;2016;NA;NA
25536;2017;NA;NA
25536;2018;NA;NA
25536;2019;NA;NA
25536;2020;NA;NA
25536;2021;NA;NA
25536;2022;NA;NA
25536;2023;NA;NA
17537;2000;NA;2005
17537;2001;NA;2005
17537;2002;NA;2005
17537;2003;NA;2005
17537;2004;NA;2005
17537;2005;Orgánica, Resto;2005
17537;2006;Orgánica, Papel y cartón, Envases;2005
17537;2007;Orgánica, Papel y cartón, Envases;2005
17537;2008;Orgánica, Papel y cartón, Envases, Vidrio;2005
17537;2009;Orgánica, Papel y cartón, Envases;2005
17537;2010;Orgánica, Papel y cartón, Envases, Vidrio;2005
17537;2011;Orgánica, Papel y cartón, Envases, Vidrio;2005
17537;2012;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2005
17537;2013;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2005
17537;2014;Orgánica, Papel y cartón, Envases, Vidrio;2005
17537;2015;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2005
17537;2016;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2005
17537;2017;Orgánica, Papel y cartón, Envases, Vidrio;2005
17537;2018;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2005
17537;2019;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2005
17537;2020;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2005
17537;2021;Orgánica, Papel y cartón, Envases, Vidrio;2005
17537;2022;Orgánica, Papel y cartón, Envases, Vidrio;2005
17537;2023;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2005
17538;2000;NA;NA
17538;2001;NA;NA
17538;2002;NA;NA
17538;2003;NA;NA
17538;2004;NA;NA
17538;2005;NA;NA
17538;2006;NA;NA
17538;2007;NA;NA
17538;2008;NA;NA
17538;2009;NA;NA
17538;2010;NA;NA
17538;2011;NA;NA
17538;2012;NA;NA
17538;2013;NA;NA
17538;2014;NA;NA
17538;2015;NA;NA
17538;2016;NA;NA
17538;2017;NA;NA
17538;2018;NA;NA
17538;2019;NA;NA
17538;2020;NA;NA
17538;2021;NA;NA
17538;2022;NA;NA
17538;2023;NA;NA
17539;2000;NA;NA
17539;2001;NA;NA
17539;2002;NA;NA
17539;2003;NA;NA
17539;2004;NA;NA
17539;2005;NA;NA
17539;2006;NA;NA
17539;2007;NA;NA
17539;2008;NA;NA
17539;2009;NA;NA
17539;2010;NA;NA
17539;2011;NA;NA
17539;2012;NA;NA
17539;2013;NA;NA
17539;2014;NA;NA
17539;2015;NA;NA
17539;2016;NA;NA
17539;2017;NA;NA
17539;2018;NA;NA
17539;2019;NA;NA
17539;2020;NA;NA
17539;2021;NA;NA
17539;2022;NA;NA
17539;2023;NA;NA
08540;2000;NA;NA
08540;2001;NA;NA
08540;2002;NA;NA
08540;2003;NA;NA
08540;2004;NA;NA
08540;2005;NA;NA
08540;2006;NA;NA
08540;2007;NA;NA
08540;2008;NA;NA
08540;2009;NA;NA
08540;2010;NA;NA
08540;2011;NA;NA
08540;2012;NA;NA
08540;2013;NA;NA
08540;2014;NA;NA
08540;2015;NA;NA
08540;2016;NA;NA
08540;2017;NA;NA
08540;2018;NA;NA
08540;2019;NA;NA
08540;2020;NA;NA
08540;2021;NA;NA
08540;2022;NA;NA
08540;2023;NA;NA
08541;2000;NA;NA
08541;2001;NA;NA
08541;2002;NA;NA
08541;2003;NA;NA
08541;2004;NA;NA
08541;2005;NA;NA
08541;2006;NA;NA
08541;2007;NA;NA
08541;2008;NA;NA
08541;2009;NA;NA
08541;2010;NA;NA
08541;2011;NA;NA
08541;2012;NA;NA
08541;2013;NA;NA
08541;2014;NA;NA
08541;2015;NA;NA
08541;2016;NA;NA
08541;2017;NA;NA
08541;2018;NA;NA
08541;2019;NA;NA
08541;2020;NA;NA
08541;2021;NA;NA
08541;2022;NA;NA
08541;2023;NA;NA
17542;2000;NA;NA
17542;2001;NA;NA
17542;2002;NA;NA
17542;2003;NA;NA
17542;2004;NA;NA
17542;2005;NA;NA
17542;2006;NA;NA
17542;2007;NA;NA
17542;2008;NA;NA
17542;2009;NA;NA
17542;2010;NA;NA
17542;2011;NA;NA
17542;2012;NA;NA
17542;2013;NA;NA
17542;2014;NA;NA
17542;2015;NA;NA
17542;2016;NA;NA
17542;2017;NA;NA
17542;2018;NA;NA
17542;2019;NA;NA
17542;2020;NA;NA
17542;2021;NA;NA
17542;2022;NA;NA
17542;2023;NA;NA
25543;2000;NA;NA
25543;2001;NA;NA
25543;2002;NA;NA
25543;2003;NA;NA
25543;2004;NA;NA
25543;2005;NA;NA
25543;2006;NA;NA
25543;2007;NA;NA
25543;2008;NA;NA
25543;2009;NA;NA
25543;2010;NA;NA
25543;2011;NA;NA
25543;2012;NA;NA
25543;2013;NA;NA
25543;2014;NA;NA
25543;2015;NA;NA
25543;2016;NA;NA
25543;2017;NA;NA
25543;2018;NA;NA
25543;2019;NA;NA
25543;2020;NA;NA
25543;2021;NA;NA
25543;2022;NA;NA
25543;2023;NA;NA
08544;2000;NA;NA
08544;2001;NA;NA
08544;2002;NA;NA
08544;2003;NA;NA
08544;2004;NA;NA
08544;2005;NA;NA
08544;2006;NA;NA
08544;2007;NA;NA
08544;2008;NA;NA
08544;2009;NA;NA
08544;2010;NA;NA
08544;2011;NA;NA
08544;2012;NA;NA
08544;2013;NA;NA
08544;2014;NA;NA
08544;2015;NA;NA
08544;2016;NA;NA
08544;2017;NA;NA
08544;2018;NA;NA
08544;2019;NA;NA
08544;2020;NA;NA
08544;2021;NA;NA
08544;2022;NA;NA
08544;2023;NA;NA
17545;2000;NA;NA
17545;2001;NA;NA
17545;2002;NA;NA
17545;2003;NA;NA
17545;2004;NA;NA
17545;2005;NA;NA
17545;2006;NA;NA
17545;2007;NA;NA
17545;2008;NA;NA
17545;2009;NA;NA
17545;2010;NA;NA
17545;2011;NA;NA
17545;2012;NA;NA
17545;2013;NA;NA
17545;2014;NA;NA
17545;2015;NA;NA
17545;2016;NA;NA
17545;2017;NA;NA
17545;2018;NA;NA
17545;2019;NA;NA
17545;2020;NA;NA
17545;2021;NA;NA
17545;2022;NA;NA
17545;2023;NA;NA
08546;2000;NA;2021
08546;2001;NA;2021
08546;2002;NA;2021
08546;2003;NA;2021
08546;2004;NA;2021
08546;2005;NA;2021
08546;2006;NA;2021
08546;2007;NA;2021
08546;2008;NA;2021
08546;2009;NA;2021
08546;2010;NA;2021
08546;2011;NA;2021
08546;2012;NA;2021
08546;2013;NA;2021
08546;2014;NA;2021
08546;2015;NA;2021
08546;2016;NA;2021
08546;2017;NA;2021
08546;2018;NA;2021
08546;2019;NA;2021
08546;2020;NA;2021
08546;2021;Orgánica, Papel y cartón, Envases;2021
08546;2022;Orgánica, Papel y cartón, Envases;2021
08546;2023;Orgánica, Papel y cartón, Envases;2021
43547;2000;NA;NA
43547;2001;NA;NA
43547;2002;NA;NA
43547;2003;NA;NA
43547;2004;NA;NA
43547;2005;NA;NA
43547;2006;NA;NA
43547;2007;NA;NA
43547;2008;NA;NA
43547;2009;NA;NA
43547;2010;NA;NA
43547;2011;NA;NA
43547;2012;NA;NA
43547;2013;NA;NA
43547;2014;NA;NA
43547;2015;NA;NA
43547;2016;NA;NA
43547;2017;NA;NA
43547;2018;NA;NA
43547;2019;NA;NA
43547;2020;NA;NA
43547;2021;NA;NA
43547;2022;NA;NA
43547;2023;NA;NA
25548;2000;NA;NA
25548;2001;NA;NA
25548;2002;NA;NA
25548;2003;NA;NA
25548;2004;NA;NA
25548;2005;NA;NA
25548;2006;NA;NA
25548;2007;NA;NA
25548;2008;NA;NA
25548;2009;NA;NA
25548;2010;NA;NA
25548;2011;NA;NA
25548;2012;NA;NA
25548;2013;NA;NA
25548;2014;NA;NA
25548;2015;NA;NA
25548;2016;NA;NA
25548;2017;NA;NA
25548;2018;NA;NA
25548;2019;NA;NA
25548;2020;NA;NA
25548;2021;NA;NA
25548;2022;NA;NA
25548;2023;NA;NA
25549;2000;NA;NA
25549;2001;NA;NA
25549;2002;NA;NA
25549;2003;NA;NA
25549;2004;NA;NA
25549;2005;NA;NA
25549;2006;NA;NA
25549;2007;NA;NA
25549;2008;NA;NA
25549;2009;NA;NA
25549;2010;NA;NA
25549;2011;NA;NA
25549;2012;NA;NA
25549;2013;NA;NA
25549;2014;NA;NA
25549;2015;NA;NA
25549;2016;NA;NA
25549;2017;NA;NA
25549;2018;NA;NA
25549;2019;NA;NA
25549;2020;NA;NA
25549;2021;NA;NA
25549;2022;NA;NA
25549;2023;NA;NA
25550;2000;NA;2010
25550;2001;NA;2010
25550;2002;NA;2010
25550;2003;NA;2010
25550;2004;NA;2010
25550;2005;NA;2010
25550;2006;NA;2010
25550;2007;NA;2010
25550;2008;NA;2010
25550;2009;NA;2010
25550;2010;Orgánica, Papel y cartón, Envases;2010
25550;2011;Orgánica, Papel y cartón, Envases;2010
25550;2012;Orgánica, Papel y cartón, Envases;2010
25550;2013;Orgánica, Papel y cartón, Envases;2010
25550;2014;Orgánica, Papel y cartón, Envases;2010
25550;2015;Orgánica, Papel y cartón, Envases, Vidrio;2010
25550;2016;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2010
25550;2017;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2010
25550;2018;Orgánica, Papel y cartón, Envases, Vidrio;2010
25550;2019;Orgánica, Papel y cartón, Envases, Vidrio;2010
25550;2020;Orgánica, Papel y cartón, Envases, Vidrio;2010
25550;2021;Orgánica, Papel y cartón, Envases, Vidrio;2010
25550;2022;Orgánica, Papel y cartón, Envases, Vidrio;2010
25550;2023;Orgánica, Papel y cartón, Envases, Vidrio;2010
08551;2000;NA;NA
08551;2001;NA;NA
08551;2002;NA;NA
08551;2003;NA;NA
08551;2004;NA;NA
08551;2005;NA;NA
08551;2006;NA;NA
08551;2007;NA;NA
08551;2008;NA;NA
08551;2009;NA;NA
08551;2010;NA;NA
08551;2011;NA;NA
08551;2012;NA;NA
08551;2013;NA;NA
08551;2014;NA;NA
08551;2015;NA;NA
08551;2016;NA;NA
08551;2017;NA;NA
08551;2018;NA;NA
08551;2019;NA;NA
08551;2020;NA;NA
08551;2021;NA;NA
08551;2022;NA;NA
08551;2023;NA;NA
08552;2000;NA;NA
08552;2001;NA;NA
08552;2002;NA;NA
08552;2003;NA;NA
08552;2004;NA;NA
08552;2005;NA;NA
08552;2006;NA;NA
08552;2007;NA;NA
08552;2008;NA;NA
08552;2009;NA;NA
08552;2010;NA;NA
08552;2011;NA;NA
08552;2012;NA;NA
08552;2013;NA;NA
08552;2014;NA;NA
08552;2015;NA;NA
08552;2016;NA;NA
08552;2017;NA;NA
08552;2018;NA;NA
08552;2019;NA;NA
08552;2020;NA;NA
08552;2021;NA;NA
08552;2022;NA;NA
08552;2023;NA;NA
43553;2000;NA;NA
43553;2001;NA;NA
43553;2002;NA;NA
43553;2003;NA;NA
43553;2004;NA;NA
43553;2005;NA;NA
43553;2006;NA;NA
43553;2007;NA;NA
43553;2008;NA;NA
43553;2009;NA;NA
43553;2010;NA;NA
43553;2011;NA;NA
43553;2012;NA;NA
43553;2013;NA;NA
43553;2014;NA;NA
43553;2015;NA;NA
43553;2016;NA;NA
43553;2017;NA;NA
43553;2018;NA;NA
43553;2019;NA;NA
43553;2020;NA;NA
43553;2021;NA;NA
43553;2022;NA;NA
43553;2023;NA;NA
08554;2000;NA;2018
08554;2001;NA;2018
08554;2002;NA;2018
08554;2003;NA;2018
08554;2004;NA;2018
08554;2005;NA;2018
08554;2006;NA;2018
08554;2007;NA;2018
08554;2008;NA;2018
08554;2009;NA;2018
08554;2010;NA;2018
08554;2011;NA;2018
08554;2012;NA;2018
08554;2013;NA;2018
08554;2014;NA;2018
08554;2015;NA;2018
08554;2016;NA;2018
08554;2017;NA;2018
08554;2018;Orgánica, Papel y cartón, Envases;2018
08554;2019;Orgánica, Papel y cartón, Envases;2018
08554;2020;Orgánica, Papel y cartón, Envases, Vidrio;2018
08554;2021;Orgánica, Papel y cartón, Envases, Vidrio;2018
08554;2022;Orgánica, Papel y cartón, Envases, Vidrio;2018
08554;2023;Orgánica, Papel y cartón, Envases, Vidrio;2018
43555;2000;NA;2005
43555;2001;NA;2005
43555;2002;NA;2005
43555;2003;NA;2005
43555;2004;NA;2005
43555;2005;Orgánica, Resto;2005
43555;2006;Orgánica, Papel y cartón, Envases;2005
43555;2007;Orgánica, Papel y cartón, Envases, Vidrio;2005
43555;2008;Orgánica, Papel y cartón, Envases;2005
43555;2009;Orgánica, Papel y cartón, Envases;2005
43555;2010;Orgánica, Papel y cartón, Envases, Vidrio;2005
43555;2011;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2005
43555;2012;Orgánica, Papel y cartón, Envases, Vidrio;2005
43555;2013;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2005
43555;2014;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2005
43555;2015;Orgánica, Papel y cartón, Envases, Vidrio;2005
43555;2016;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2005
43555;2017;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2005
43555;2018;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2005
43555;2019;Orgánica, Papel y cartón, Envases, Vidrio;2005
43555;2020;Orgánica, Papel y cartón, Envases, Vidrio;2005
43555;2021;Orgánica, Papel y cartón, Envases, Vidrio;2005
43555;2022;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2005
43555;2023;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2005
25556;2000;NA;NA
25556;2001;NA;NA
25556;2002;NA;NA
25556;2003;NA;NA
25556;2004;NA;NA
25556;2005;NA;NA
25556;2006;NA;NA
25556;2007;NA;NA
25556;2008;NA;NA
25556;2009;NA;NA
25556;2010;NA;NA
25556;2011;NA;NA
25556;2012;NA;NA
25556;2013;NA;NA
25556;2014;NA;NA
25556;2015;NA;NA
25556;2016;NA;NA
25556;2017;NA;NA
25556;2018;NA;NA
25556;2019;NA;NA
25556;2020;NA;NA
25556;2021;NA;NA
25556;2022;NA;NA
25556;2023;NA;NA
08557;2000;NA;NA
08557;2001;NA;NA
08557;2002;NA;NA
08557;2003;NA;NA
08557;2004;NA;NA
08557;2005;NA;NA
08557;2006;NA;NA
08557;2007;NA;NA
08557;2008;NA;NA
08557;2009;NA;NA
08557;2010;NA;NA
08557;2011;NA;NA
08557;2012;NA;NA
08557;2013;NA;NA
08557;2014;NA;NA
08557;2015;NA;NA
08557;2016;NA;NA
08557;2017;NA;NA
08557;2018;NA;NA
08557;2019;NA;NA
08557;2020;NA;NA
08557;2021;NA;NA
08557;2022;NA;NA
08557;2023;NA;NA
08558;2000;NA;NA
08558;2001;NA;NA
08558;2002;NA;NA
08558;2003;NA;NA
08558;2004;NA;NA
08558;2005;NA;NA
08558;2006;NA;NA
08558;2007;NA;NA
08558;2008;NA;NA
08558;2009;NA;NA
08558;2010;NA;NA
08558;2011;NA;NA
08558;2012;NA;NA
08558;2013;NA;NA
08558;2014;NA;NA
08558;2015;NA;NA
08558;2016;NA;NA
08558;2017;NA;NA
08558;2018;NA;NA
08558;2019;NA;NA
08558;2020;NA;NA
08558;2021;NA;NA
08558;2022;NA;NA
08558;2023;NA;NA
17559;2000;NA;NA
17559;2001;NA;NA
17559;2002;NA;NA
17559;2003;NA;NA
17559;2004;NA;NA
17559;2005;NA;NA
17559;2006;NA;NA
17559;2007;NA;NA
17559;2008;NA;NA
17559;2009;NA;NA
17559;2010;NA;NA
17559;2011;NA;NA
17559;2012;NA;NA
17559;2013;NA;NA
17559;2014;NA;NA
17559;2015;NA;NA
17559;2016;NA;NA
17559;2017;NA;NA
17559;2018;NA;NA
17559;2019;NA;NA
17559;2020;NA;NA
17559;2021;NA;NA
17559;2022;NA;NA
17559;2023;NA;NA
43560;2000;NA;2016
43560;2001;NA;2016
43560;2002;NA;2016
43560;2003;NA;2016
43560;2004;NA;2016
43560;2005;NA;2016
43560;2006;NA;2016
43560;2007;NA;2016
43560;2008;NA;2016
43560;2009;NA;2016
43560;2010;NA;2016
43560;2011;NA;2016
43560;2012;NA;2016
43560;2013;NA;2016
43560;2014;NA;2016
43560;2015;NA;2016
43560;2016;Orgánica, Resto;2016
43560;2017;Orgánica, Papel y cartón, Envases;2016
43560;2018;Orgánica, Papel y cartón, Envases;2016
43560;2019;Orgánica, Papel y cartón, Envases, Vidrio;2016
43560;2020;Orgánica, Papel y cartón, Envases, Vidrio;2016
43560;2021;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2016
43560;2022;Orgánica, Papel y cartón, Envases, Vidrio;2016
43560;2023;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2016
08561;2000;NA;2011
08561;2001;NA;2011
08561;2002;NA;2011
08561;2003;NA;2011
08561;2004;NA;2011
08561;2005;NA;2011
08561;2006;NA;2011
08561;2007;NA;2011
08561;2008;NA;2011
08561;2009;NA;2011
08561;2010;NA;2011
08561;2011;Orgánica, Resto;2011
08561;2012;Orgánica, Resto;2011
08561;2013;Orgánica, Papel y cartón, Envases, Vidrio;2011
08561;2014;Orgánica, Papel y cartón, Envases;2011
08561;2015;Orgánica, Papel y cartón, Envases, Vidrio;2011
08561;2016;Orgánica, Papel y cartón, Envases, Vidrio;2011
08561;2017;Orgánica, Papel y cartón, Envases, Vidrio;2011
08561;2018;Orgánica, Papel y cartón, Envases, Vidrio;2011
08561;2019;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2011
08561;2020;Orgánica, Papel y cartón, Envases, Vidrio;2011
08561;2021;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2011
08561;2022;Orgánica, Papel y cartón, Envases, Vidrio;2011
08561;2023;Orgánica, Papel y cartón, Envases, Vidrio;2011
25562;2000;NA;NA
25562;2001;NA;NA
25562;2002;NA;NA
25562;2003;NA;NA
25562;2004;NA;NA
25562;2005;NA;NA
25562;2006;NA;NA
25562;2007;NA;NA
25562;2008;NA;NA
25562;2009;NA;NA
25562;2010;NA;NA
25562;2011;NA;NA
25562;2012;NA;NA
25562;2013;NA;NA
25562;2014;NA;NA
25562;2015;NA;NA
25562;2016;NA;NA
25562;2017;NA;NA
25562;2018;NA;NA
25562;2019;NA;NA
25562;2020;NA;NA
25562;2021;NA;NA
25562;2022;NA;NA
25562;2023;NA;NA
17563;2000;NA;NA
17563;2001;NA;NA
17563;2002;NA;NA
17563;2003;NA;NA
17563;2004;NA;NA
17563;2005;NA;NA
17563;2006;NA;NA
17563;2007;NA;NA
17563;2008;NA;NA
17563;2009;NA;NA
17563;2010;NA;NA
17563;2011;NA;NA
17563;2012;NA;NA
17563;2013;NA;NA
17563;2014;NA;NA
17563;2015;NA;NA
17563;2016;NA;NA
17563;2017;NA;NA
17563;2018;NA;NA
17563;2019;NA;NA
17563;2020;NA;NA
17563;2021;NA;NA
17563;2022;NA;NA
17563;2023;NA;NA
43564;2000;NA;NA
43564;2001;NA;NA
43564;2002;NA;NA
43564;2003;NA;NA
43564;2004;NA;NA
43564;2005;NA;NA
43564;2006;NA;NA
43564;2007;NA;NA
43564;2008;NA;NA
43564;2009;NA;NA
43564;2010;NA;NA
43564;2011;NA;NA
43564;2012;NA;NA
43564;2013;NA;NA
43564;2014;NA;NA
43564;2015;NA;NA
43564;2016;NA;NA
43564;2017;NA;NA
43564;2018;NA;NA
43564;2019;NA;NA
43564;2020;NA;NA
43564;2021;NA;NA
43564;2022;NA;NA
43564;2023;NA;NA
08565;2000;NA;NA
08565;2001;NA;NA
08565;2002;NA;NA
08565;2003;NA;NA
08565;2004;NA;NA
08565;2005;NA;NA
08565;2006;NA;NA
08565;2007;NA;NA
08565;2008;NA;NA
08565;2009;NA;NA
08565;2010;NA;NA
08565;2011;NA;NA
08565;2012;NA;NA
08565;2013;NA;NA
08565;2014;NA;NA
08565;2015;NA;NA
08565;2016;NA;NA
08565;2017;NA;NA
