"id_empresa","sector","ccaa","empleados_2020","facturacion_2020_miles","intensidad_idi","running","elegible","anio","post","deduccion_miles","gasto_idi_miles","empleo"
"E01963","Servicios","Galicia",20,1800.2,0.0971613031325633,0.0471613031325633,1,2021,1,116.301008133371,108.023244188286,22
"E01964","Comercio","Valencia",27,1807.4,0,-0.05,0,2021,1,0,101.422817568854,28
"E01965","Servicios","Galicia",60,10372.2,0.0796623412022842,0.0296623412022842,1,2021,1,63.5794526406297,217.045902340484,63
"E01966","Industria","Madrid",21,1416.9,0.0110651332188452,-0.0389348667811548,0,2021,1,0,135.82563716676,23
"E01967","Comercio","Cataluna",26,2548.2,0.0288371058703641,-0.0211628941296359,0,2021,1,0,148.020636981761,27
"E01968","Comercio","Cataluna",29,2728.3,0.0522802782287021,0.00228027822870205,1,2021,1,21.9702208193692,172.460669433522,30
"E01969","Industria","Valencia",26,2239.9,0.103739664537498,0.053739664537498,1,2021,1,85.495381466451,141.092553359096,29
"E01970","TIC","Madrid",179,1436,0.100213598154084,0.0502135981540843,1,2021,1,73.1941405942318,188.643679502544,182
"E01971","TIC","Madrid",43,1943.8,0.102444743516426,0.0524447435164257,1,2021,1,108.96332427511,149.39157178528,47
"E01972","TIC","Pais Vasco",149,3003.7,0.0419832266808246,-0.00801677331917536,0,2021,1,0,166.302402136272,151
"E01973","TIC","Valencia",5,1823.8,0.0301651707516944,-0.0198348292483056,0,2021,1,0,103.749010606284,6
"E01974","Comercio","Valencia",75,7178.3,0.0692688624725868,0.0192688624725868,1,2021,1,56.4332639779162,203.348897526867,77
"E01975","Industria","Cataluna",27,13664.1,0.0478783409624776,-0.00212165903752243,0,2021,1,0,257.089422401199,28
"E01976","Industria","Galicia",55,7578.9,0.0753699047795215,0.0253699047795215,1,2021,1,43.3896920633029,219.832343201718,59
"E01977","Servicios","Madrid",115,1598.5,0.0585895868466473,0.0085895868466473,1,2021,1,57.6736405519057,146.084553005836,118
"E01978","Industria","Valencia",18,12527,0.047980331835081,-0.002019668164919,0,2021,1,0,252.353841785974,20
"E01979","Industria","Valencia",35,7734.6,0.0744470940901674,0.0244470940901674,1,2021,1,66.0946628447197,224.597323927303,38
"E01980","TIC","Madrid",21,3128.5,0.0320512155495046,-0.0179487844504954,0,2021,1,0,146.581029646832,21
"E01981","Industria","Pais Vasco",36,2183.9,0.0495098610570513,-0.000490138942948679,0,2021,1,0,124.642307835176,37
"E01982","Industria","Pais Vasco",36,9680.3,0.0989412872177017,0.0489412872177017,1,2021,1,98.4160919730992,198.737109917958,39
"E01983","TIC","Valencia",96,26469.6,0.0329833734558084,-0.0170166265441916,0,2021,1,0,437.936793972268,98
"E01984","Industria","Valencia",42,10977.7,0.0697930157015845,0.0197930157015845,1,2021,1,69.2445071005636,262.052608538766,45
"E01985","Comercio","Madrid",32,5401,0.0409520907450353,-0.0090479092549647,0,2021,1,0,179.166531049729,33
"E01986","Industria","Madrid",32,2022.4,0.0901866025332147,0.0401866025332147,1,2021,1,68.1782742288792,116.858850076614,35
"E01987","Servicios","Galicia",77,2087,0.00633370441198644,-0.0436662955880136,0,2021,1,0,114.760239797961,78
"E01988","TIC","Andalucia",122,14053.9,0.103901650769881,0.0539016507698806,1,2021,1,105.571483324796,266.952339342127,126
"E01989","Comercio","Andalucia",50,8700.2,0.0213079383123424,-0.0286920616876576,0,2021,1,0,181.8946887923,51
"E01990","Servicios","Galicia",121,4407.3,0.0202807310869764,-0.0297192689130236,0,2021,1,0,142.095812385452,123
"E01991","TIC","Madrid",33,1544.2,0.0566856593387342,0.00668565933873415,1,2021,1,38.5498747454971,92.4463148001335,35
"E01992","TIC","Galicia",57,11892.6,0.109665206473453,0.0596652064734527,1,2021,1,103.570922324823,252.353582552249,60
"E01993","TIC","Pais Vasco",14,4672.5,0.00649048956337359,-0.0435095104366264,0,2021,1,0,163.333831724907,15
"E01994","TIC","Galicia",39,1192.9,0.0559337204318588,0.00593372043185875,1,2021,1,16.018804996169,108.740970876062,41
"E01995","TIC","Galicia",82,4532.8,0.0741271946302432,0.0241271946302432,1,2021,1,36.5630341956417,183.480890267025,85
"E01996","Comercio","Galicia",45,2778.2,0.021778607686713,-0.028221392313287,0,2021,1,0,122.286012855392,47
"E01997","Industria","Galicia",33,7427.9,0.0366204476503388,-0.0133795523496612,0,2021,1,0,142.466810504117,34
"E01998","Industria","Madrid",40,5950.5,0.0207881815725241,-0.0292118184274759,0,2021,1,0,191.156732222305,41
"E01999","Industria","Valencia",33,9543.1,0.00107125448351487,-0.0489287455164851,0,2021,1,0,197.059913379423,34
"E02000","Servicios","Valencia",37,1720.4,0.0768053393293435,0.0268053393293435,1,2021,1,39.857849627845,171.491775897322,39
"E02001","Comercio","Valencia",44,7915.1,0.0154404889940256,-0.0345595110059744,0,2021,1,0,182.199733075702,45
"E02002","Servicios","Galicia",59,1421.5,0.0720561949923422,0.0220561949923422,1,2021,1,66.0482018899779,131.941174668332,61
"E02003","TIC","Madrid",51,1215.2,0.00851517926742314,-0.0414848207325769,0,2021,1,0,117.885448987369,52
"E02004","Industria","Andalucia",28,1245.9,0,-0.05,0,2021,1,0,112.013594890097,29
"E02005","Servicios","Pais Vasco",44,21471,0.0488926289933887,-0.00110737100661128,0,2021,1,0,341.803972385227,44
"E02006","Comercio","Galicia",38,6538.3,0.0168948034421524,-0.0331051965578476,0,2021,1,0,161.594330909294,39
"E02007","TIC","Valencia",41,306.1,0.0595759913394602,0.00957599133946017,1,2021,1,47.5728891958736,90.4929148139018,44
"E02008","Servicios","Cataluna",50,24953.9,0.0864931227963221,0.0364931227963221,1,2021,1,48.2453223219098,408.454466927891,53
"E02009","Industria","Pais Vasco",42,2843,0,-0.05,0,2021,1,0,106.696110925484,43
"E02010","Industria","Valencia",23,1441.4,0.0312982346720697,-0.0187017653279303,0,2021,1,0,107.092008421916,25
"E02011","Comercio","Valencia",15,7852.4,0.0705335195168467,0.0205335195168467,1,2021,1,38.0322110087808,161.876064039222,17
"E02012","TIC","Andalucia",13,5554.6,0.0615876662352641,0.0115876662352641,1,2021,1,48.0920183306077,180.277560517118,16
"E02013","Servicios","Pais Vasco",156,2329.8,0.085133106611028,0.035133106611028,1,2021,1,66.1013125333689,159.353542539933,158
"E02014","Servicios","Valencia",22,12955.9,0.0937406379866983,0.0437406379866983,1,2021,1,103.478422376898,275.027100283563,24
"E02015","Industria","Madrid",46,4112.7,0.0439266160111977,-0.00607338398880226,0,2021,1,0,175.195876717689,47
"E02016","Industria","Valencia",14,3338.5,0.0100809851223447,-0.0399190148776553,0,2021,1,0,115.389245368684,15
"E02017","Servicios","Madrid",9,2664.3,0,-0.05,0,2021,1,0,97.5085670466287,10
"E02018","Comercio","Madrid",40,2016.9,0.0333757771808039,-0.0166242228191961,0,2021,1,0,101.921952441833,42
"E02019","Servicios","Andalucia",83,2627.3,0.0129984924623944,-0.0370015075376056,0,2021,1,0,113.208976503372,85
"E02020","Industria","Andalucia",45,1107.5,0.0528746796566519,0.00287467965665191,1,2021,1,38.6432662677239,150.723961658342,48
"E02021","TIC","Valencia",26,13229.2,0.0398050612507332,-0.0101949387492668,0,2021,1,0,248.830408788607,28
"E02022","Servicios","Galicia",41,3214.8,0.047706107335472,-0.00229389266452799,0,2021,1,0,146.393872797449,41
"E02023","Industria","Galicia",15,7205.9,0,-0.05,0,2021,1,0,160.571018297008,15
"E02024","Comercio","Pais Vasco",10,2240.1,0.0765795131933587,0.0265795131933587,1,2021,1,57.4395206924311,176.962061565929,12
"E02025","Industria","Cataluna",20,3203.8,0,-0.05,0,2021,1,0,112.735494585324,22
"E02026","Comercio","Valencia",14,3620,0.0085754258953997,-0.0414245741046003,0,2021,1,0,146.660163484281,15
"E02027","Servicios","Madrid",14,5490.8,0.0290676447771287,-0.0209323552228713,0,2021,1,0,131.976696760587,14
"E02028","Comercio","Pais Vasco",31,1691.1,0.0620411140211493,0.0120411140211493,1,2021,1,44.7049239782653,97.552015191193,34
"E02029","Comercio","Galicia",9,21452.9,0.0170233078027069,-0.0329766921972931,0,2021,1,0,330.412352093522,10
"E02030","Servicios","Madrid",136,4089.1,0.0764027408249282,0.0264027408249282,1,2021,1,33.67362683088,160.578696214918,138
"E02031","Industria","Galicia",89,4151.7,0.0938504901221044,0.0438504901221044,1,2021,1,74.8348174882967,167.05738469147,92
"E02032","Servicios","Cataluna",47,5292.2,0.0707258353837678,0.0207258353837678,1,2021,1,59.4487501127072,202.45768995014,49
"E02033","Industria","Valencia",23,2186.3,0.0501062098964526,0.00010620989645263,1,2021,1,0,127.062145777723,26
"E02034","Industria","Andalucia",39,4858.9,0.0812581786927444,0.0312581786927444,1,2021,1,71.2794874261735,146.129712002541,41
"E02035","TIC","Pais Vasco",18,3776.8,0,-0.05,0,2021,1,0,84.1053244517077,19
"E02036","Industria","Galicia",715,3184,0.0370555367100408,-0.0129444632899592,0,2021,1,0,250.134737182158,717
"E02037","Comercio","Galicia",23,6636,0.0912629290215614,0.0412629290215614,1,2021,1,75.9874045841609,174.069562156563,25
"E02038","Industria","Galicia",24,21941.4,0.0348694191257617,-0.0151305808742383,0,2021,1,0,361.432156460946,25
"E02039","Industria","Andalucia",19,7353,0.0651062324333254,0.0151062324333254,1,2021,1,48.6504421181064,197.155024204721,21
"E02040","Servicios","Madrid",118,1586.5,0,-0.05,0,2021,1,0,111.812515587738,118
"E02041","Servicios","Cataluna",95,1031,0.0504816063608124,0.000481606360812348,1,2021,1,12.0699026070489,139.543243313299,97
"E02042","Servicios","Cataluna",29,1761.8,0.024702692268453,-0.025297307731547,0,2021,1,0,117.216253732595,30
"E02043","Industria","Madrid",29,6022.4,0,-0.05,0,2021,1,0,160.569473386443,31
"E02044","Industria","Madrid",180,6119.2,0.0190018052170038,-0.0309981947829962,0,2021,1,0,179.638478904839,180
"E02045","Comercio","Galicia",8,4163,0.0395390623518282,-0.0104609376481718,0,2021,1,0,138.063795733465,9
"E02046","Industria","Pais Vasco",112,3190.5,0.00668549132214193,-0.0433145086778581,0,2021,1,0,151.770560196259,113
"E02047","Comercio","Madrid",24,201.5,0.0279021974836441,-0.0220978025163559,0,2021,1,0,109.634704346499,25
"E02048","TIC","Galicia",14,23641.9,0.0376874062337847,-0.0123125937662153,0,2021,1,0,381.36535860301,16
"E02049","TIC","Galicia",39,5741.7,0.0597167963084573,0.00971679630845732,1,2021,1,34.1243955871768,142.602500221049,41
"E02050","Industria","Pais Vasco",24,4767.9,0.00480801558697928,-0.0451919844130207,0,2021,1,0,140.693658609589,25
"E02051","Industria","Galicia",49,2431.8,0.0732786580828479,0.0232786580828479,1,2021,1,64.7808312648939,160.412888375971,52
"E02052","Servicios","Cataluna",33,3767.6,0.00119435510035216,-0.0488056448996478,0,2021,1,0,111.768586499514,34
"E02053","Comercio","Valencia",192,2596.6,0.049706196749501,-0.000293803250498992,0,2021,1,0,135.937854532174,194
"E02054","TIC","Galicia",78,19760.3,0,-0.05,0,2021,1,0,361.884742233043,78
"E02055","Comercio","Madrid",44,2399.8,0.0875309688367789,0.0375309688367789,1,2021,1,90.0337404289023,103.647973744334,47
"E02056","Servicios","Pais Vasco",42,6763.4,0.0945098263116166,0.0445098263116166,1,2021,1,69.49417305199,193.09746243989,45
"E02057","Servicios","Andalucia",118,4233.6,0.0440759173295796,-0.00592408267042042,0,2021,1,0,159.672998472058,120
"E02058","Industria","Madrid",26,4784.4,0.064922237306719,0.014922237306719,1,2021,1,29.7828213804291,143.464613040224,28
"E02059","Servicios","Valencia",22,2769.8,0.0549553021778899,0.00495530217788989,1,2021,1,58.020015439119,145.118206194668,25
"E02060","Industria","Cataluna",22,3645.9,0.0255160142647213,-0.0244839857352787,0,2021,1,0,115.018293771063,24
"E02061","Servicios","Pais Vasco",116,3158.6,0,-0.05,0,2021,1,0,117.66294520084,117
"E02062","Industria","Valencia",89,2566.7,0.0769314436995192,0.0269314436995192,1,2021,1,47.336962475312,132.997078425043,91
"E02063","Industria","Pais Vasco",30,1090.6,0.0910759550150086,0.0410759550150086,1,2021,1,93.8063946452223,75.4365648376367,33
"E02064","Servicios","Cataluna",42,627.5,0.00723566943065382,-0.0427643305693462,0,2021,1,0,114.034652393566,42
"E02065","Industria","Galicia",31,4793.3,0.0053763605757089,-0.0446236394242911,0,2021,1,0,145.002229878803,32
"E02066","Industria","Pais Vasco",17,7415.2,0,-0.05,0,2021,1,0,182.317174365129,18
"E02067","Servicios","Madrid",79,3059.9,0.0843361869736821,0.0343361869736821,1,2021,1,67.0682589337692,132.477239839394,81
"E02068","Comercio","Galicia",45,1023.9,0.113099976212316,0.063099976212316,1,2021,1,89.1014953623895,84.0722497421237,48
"E02069","Comercio","Valencia",87,9820.4,0.065902015301069,0.015902015301069,1,2021,1,15.4717232665489,249.730065167502,89
"E02070","Industria","Pais Vasco",49,920.9,0.00969240366004794,-0.0403075963399521,0,2021,1,0,100.864429512171,49
"E02071","Comercio","Cataluna",31,1691,0.00948158913050923,-0.0405184108694908,0,2021,1,0,66.8643230777022,32
"E02072","TIC","Cataluna",54,1069.2,0.111485547444174,0.061485547444174,1,2021,1,122.36753711134,162.318898721967,57
"E02073","Servicios","Valencia",49,2131.4,0.037161847728385,-0.012838152271615,0,2021,1,0,95.2540294932007,52
"E02074","TIC","Valencia",188,5406.6,0.107576582128485,0.057576582128485,1,2021,1,111.00980277895,214.468443432665,190
"E02075","TIC","Madrid",17,8461,0.0802175979360091,0.0302175979360091,1,2021,1,84.5894775518485,218.871351636165,19
"E02076","Servicios","Cataluna",11,12300.1,0.0381513344436268,-0.0118486655563732,0,2021,1,0,214.833680581865,11
"E02077","Comercio","Valencia",48,1118,0.0971045416584775,0.0471045416584775,1,2021,1,96.2758826931194,160.976242424855,51
"E02078","Industria","Madrid",39,2837.7,0.0566248667680727,0.00662486676807267,1,2021,1,31.1730009805511,170.898639622888,42
"E02079","Comercio","Andalucia",10,1880.8,0.0091168014496481,-0.0408831985503519,0,2021,1,0,103.36338919151,11
"E02080","Industria","Pais Vasco",62,2074.5,0.0334685010243475,-0.0165314989756525,0,2021,1,0,139.848150546871,63
"E02081","Industria","Pais Vasco",8,3593.1,0.0651943303199351,0.0151943303199351,1,2021,1,47.0800277286737,125.360700114133,10
"E02082","Servicios","Pais Vasco",111,3438.1,0.0465699528121922,-0.00343004718780782,0,2021,1,0,160.737219824415,112
"E02083","Industria","Valencia",10,12777.6,0.102312159879236,0.0523121598792365,1,2021,1,109.414532295974,245.15680466714,12
"E02084","Industria","Madrid",118,9105.1,0.0584924819628371,0.00849248196283706,1,2021,1,53.2333771232333,219.594193983429,123
"E02085","Industria","Pais Vasco",44,6466.1,0.0186323555754427,-0.0313676444245573,0,2021,1,0,143.238337060841,45
"E02086","TIC","Cataluna",49,4502.2,0.00534143700869225,-0.0446585629913078,0,2021,1,0,142.695667973108,49
"E02087","TIC","Pais Vasco",64,1305.5,0.0414501378954219,-0.00854986210457813,0,2021,1,0,102.26454781599,64
"E02088","Industria","Andalucia",33,7489.9,0.0552994071093366,0.00529940710933658,1,2021,1,61.2255234291601,196.604707613281,36
"E02089","Servicios","Cataluna",92,14665.3,0.0720199876043557,0.0220199876043557,1,2021,1,45.8727541764958,267.738678181673,95
"E02090","TIC","Madrid",65,3840.4,0,-0.05,0,2021,1,0,159.722047551219,66
"E02091","Industria","Andalucia",97,2057.6,0.019509668627995,-0.030490331372005,0,2021,1,0,136.546546051135,99
"E02092","TIC","Andalucia",75,2234.4,0.032386969334343,-0.017613030665657,0,2021,1,0,123.579234321716,76
"E02093","Industria","Valencia",97,5904.7,0.0477831975246007,-0.00221680247539927,0,2021,1,0,187.657699568789,98
"E02094","Comercio","Pais Vasco",12,2321.7,0.0292624079323993,-0.0207375920676007,0,2021,1,0,82.5674690957294,15
"E02095","Servicios","Pais Vasco",490,699.1,0.0555640669523629,0.0055640669523629,1,2021,1,37.2645630423965,148.85207993944,493
"E02096","Industria","Galicia",76,6590.1,0.00500753685703392,-0.0449924631429661,0,2021,1,0,191.44730989628,77
"E02097","Comercio","Cataluna",100,3049.5,0.0388776319554748,-0.0111223680445252,0,2021,1,0,150.853728159882,102
"E02098","Comercio","Galicia",622,355.7,0.0593178596407684,0.00931785964076835,1,2021,1,51.4571634962359,225.341264382018,624
"E02099","Servicios","Andalucia",75,13431.8,0.0507421986841227,0.000742198684122682,1,2021,1,28.4524067488034,245.936777672784,77
"E02100","TIC","Pais Vasco",38,6459.6,0.132328411323707,0.0823284113237068,1,2021,1,138.788850403051,211.158248235798,41
"E02101","Servicios","Madrid",23,1196.7,0.0483419508096537,-0.00165804919034626,0,2021,1,0,107.027908896392,24
"E02102","Comercio","Valencia",14,4750.2,0.0414743642565619,-0.00852563574343808,0,2021,1,0,121.004878655089,15
"E02103","TIC","Pais Vasco",30,3453.1,0.0887714161492166,0.0387714161492166,1,2021,1,102.52257508529,137.457484970101,32
"E02104","TIC","Valencia",12,8970.2,0.0400704554560466,-0.00992954454395335,0,2021,1,0,139.636809237695,12
"E02105","TIC","Cataluna",109,321.2,0.040062568242529,-0.009937431757471,0,2021,1,0,158.457032975445,111
"E02106","Servicios","Galicia",168,6849.6,0.0868109794791704,0.0368109794791703,1,2021,1,62.8106018712748,216.338529794568,170
"E02107","TIC","Pais Vasco",74,4404.9,0.0618810111295275,0.0118810111295275,1,2021,1,58.0629272242661,207.937830363185,78
"E02108","Comercio","Madrid",203,1076.1,0.0811781103616391,0.0311781103616391,1,2021,1,58.0578249266553,127.658318992529,205
"E02109","Servicios","Pais Vasco",86,11652.4,0.0177667175574767,-0.0322332824425233,0,2021,1,0,274.263561838686,87
"E02110","Comercio","Galicia",92,3560,0.0879241217562629,0.0379241217562629,1,2021,1,75.6502784963581,102.265731757704,96
"E02111","TIC","Pais Vasco",70,1627.4,0.0314312228923088,-0.0185687771076912,0,2021,1,0,120.4630254215,71
"E02112","Comercio","Andalucia",45,17344.8,0.0284985287627211,-0.0215014712372789,0,2021,1,0,261.994899843731,47
"E02113","Servicios","Andalucia",45,1967.3,0.0490856318526689,-0.000914368147331118,0,2021,1,0,112.62372466743,46
"E02114","TIC","Valencia",67,3260.6,0.0799672880977308,0.0299672880977307,1,2021,1,77.0893672338219,171.268153337618,71
"E02115","TIC","Cataluna",112,6050.8,0,-0.05,0,2021,1,0,188.115312347651,113
"E02116","Industria","Andalucia",78,6607.9,0.077967960080808,0.027967960080808,1,2021,1,49.7172508918724,168.455683141587,81
"E02117","Industria","Cataluna",14,697.6,0.0532004658936856,0.00320046589368558,1,2021,1,26.3319321966686,88.6073544000218,17
"E02118","Servicios","Cataluna",67,8344.8,0.0926605983211548,0.0426605983211548,1,2021,1,36.2688302076714,219.573582884923,70
"E02119","Industria","Pais Vasco",39,10582.1,0.0131480128694727,-0.0368519871305273,0,2021,1,0,251.351548498872,40
"E02120","Servicios","Andalucia",55,2028.7,0.0197729963701266,-0.0302270036298734,0,2021,1,0,108.803123799325,57
"E02121","Industria","Valencia",87,2794,0.0126310391484746,-0.0373689608515254,0,2021,1,0,120.911391000152,89
"E02122","Comercio","Cataluna",43,3188.6,0.0545914007300293,0.00459140073002934,1,2021,1,37.5302180302959,140.890828000278,47
"E02123","Servicios","Andalucia",106,8199.1,0.0624552397595581,0.0124552397595581,1,2021,1,44.7102234557079,255.582573297137,108
"E02124","Servicios","Andalucia",63,2042.8,0.0568023491318328,0.00680234913183281,1,2021,1,56.480250848312,136.84724937895,66
"E02125","TIC","Andalucia",32,5158.1,0,-0.05,0,2021,1,0,171.583832221579,33
"E02126","Servicios","Valencia",95,2583.8,0.0356974854882488,-0.0143025145117512,0,2021,1,0,125.401666420942,95
"E02127","Industria","Cataluna",55,7679.7,0.0308954014428886,-0.0191045985571114,0,2021,1,0,222.673027615954,57
"E02128","Servicios","Galicia",45,2312.5,0.0800774265485968,0.0300774265485968,1,2021,1,69.8570173986005,141.701996184556,48
"E02129","Industria","Galicia",22,1795.7,0.0942129597746832,0.0442129597746832,1,2021,1,70.9605665418205,120.28197171471,24
"E02130","Servicios","Pais Vasco",35,1798.9,0.121736557415102,0.0717365574151025,1,2021,1,147.627161951457,106.548918241186,36
"E02131","Comercio","Galicia",18,1858.5,0.0816820685956102,0.0316820685956102,1,2021,1,59.9809825264335,116.431169748747,21
"E02132","Comercio","Galicia",13,1850.5,0.0548628324772249,0.00486283247722489,1,2021,1,42.6691122111175,147.082920605053,15
"E02133","TIC","Madrid",20,9754.6,0.0447651344653695,-0.00523486553463046,0,2021,1,0,217.90198151941,21
"E02134","TIC","Madrid",38,6391.4,0.0182195726100809,-0.0317804273899191,0,2021,1,0,185.957484124092,40
"E02135","Comercio","Cataluna",106,13683.6,0.0692375727088918,0.0192375727088918,1,2021,1,80.3347928453885,294.576769468748,109
"E02136","Industria","Valencia",125,11944.5,0.0839649940880567,0.0339649940880567,1,2021,1,65.0991687104895,263.379571834559,128
"E02137","Servicios","Andalucia",22,8848.1,0.0502328360667086,0.000232836066708556,1,2021,1,17.5846106095178,190.65259676846,24
"E02138","Comercio","Madrid",37,5013.3,0.0115740030819036,-0.0384259969180964,0,2021,1,0,119.36321833857,38
"E02139","Servicios","Andalucia",280,1767.7,0.0150327837400953,-0.0349672162599047,0,2021,1,0,163.424268748214,282
"E02140","Servicios","Galicia",42,9045,0.0703127883253406,0.0203127883253406,1,2021,1,51.179464772586,185.007121653003,46
"E02141","Industria","Madrid",28,2238.2,0.112269274114956,0.0622692741149556,1,2021,1,120.419378794683,148.079720795764,31
"E02142","TIC","Galicia",35,26207.8,0.0453119744462654,-0.00468802555373457,0,2021,1,0,469.222304441798,37
"E02143","Industria","Galicia",21,21000.6,0.0547942757775162,0.00479427577751619,1,2021,1,47.1785780924447,396.158955871152,24
"E02144","Industria","Madrid",79,2841.8,0.0030654302497824,-0.0469345697502176,0,2021,1,0,157.334486848898,80
"E02145","Comercio","Cataluna",10,2511.1,0.0767419529363852,0.0267419529363852,1,2021,1,50.1479894592598,134.544697177915,13
"E02146","Servicios","Pais Vasco",48,4606.6,0.025812996490492,-0.024187003509508,0,2021,1,0,135.278158068775,51
"E02147","Servicios","Valencia",18,3502.7,0.0707907747893785,0.0207907747893785,1,2021,1,61.2275296266472,123.922288487579,21
"E02148","Comercio","Cataluna",81,12998.3,0.0574248261632899,0.00742482616328987,1,2021,1,36.3559821853426,301.96829357765,84
"E02149","TIC","Valencia",23,1790.7,0.069228536675105,0.0192285366751049,1,2021,1,56.0791550053986,144.299646724955,26
"E02150","Servicios","Madrid",50,2267,0.0808955135062979,0.0308955135062979,1,2021,1,69.3315529927625,148.86467465506,53
"E02151","Comercio","Galicia",103,3861.3,0,-0.05,0,2021,1,0,150.59012777896,104
"E02152","TIC","Valencia",53,3591.2,0.00787695890800374,-0.0421230410919963,0,2021,1,0,183.739805583319,54
"E02153","Servicios","Galicia",26,2092,0.0498465690839582,-0.000153430916041759,0,2021,1,0,123.927979404163,27
"E02154","Industria","Cataluna",35,2640.9,0.0768725493596739,0.0268725493596739,1,2021,1,61.5712389951432,134.37924476986,38
"E02155","Comercio","Pais Vasco",59,2955.3,0.0828554356827279,0.0328554356827279,1,2021,1,85.050210171135,192.2642743074,62
"E02156","Servicios","Galicia",33,5762.6,0.0371103896482721,-0.0128896103517279,0,2021,1,0,118.77786054823,34
"E02157","Servicios","Pais Vasco",12,15908.1,0.0454360781256714,-0.00456392187432859,0,2021,1,0,247.257190751094,14
"E02158","Industria","Valencia",111,631.1,0.00567075525037557,-0.0443292447496244,0,2021,1,0,121.998067259878,112
"E02159","Industria","Madrid",36,3556.7,0,-0.05,0,2021,1,0,82.1322308344812,37
"E02160","Industria","Madrid",58,5777.9,0.0299946304892582,-0.0200053695107418,0,2021,1,0,201.128093115166,60
"E02161","Industria","Pais Vasco",54,5704.8,0.0308765958726612,-0.0191234041273388,0,2021,1,0,153.635009719731,55
"E02162","Industria","Cataluna",31,2450.5,0.0633134933240365,0.0133134933240365,1,2021,1,43.7772603541639,89.21665363543,34
"E02163","TIC","Valencia",43,2947.2,0.0345308828791696,-0.0154691171208304,0,2021,1,0,107.128056282809,45
"E02164","Comercio","Andalucia",108,4467.9,0.0699358562668491,0.0199358562668491,1,2021,1,69.8188947426866,197.699731087857,111
"E02165","TIC","Cataluna",88,614.6,0.0292396079434563,-0.0207603920565437,0,2021,1,0,129.527614458605,89
"E02166","TIC","Galicia",27,6214.2,0.0353532897530948,-0.0146467102469052,0,2021,1,0,161.707416437127,28
"E02167","TIC","Valencia",15,2795.4,0.0728915820796336,0.0228915820796336,1,2021,1,71.691158653216,176.868472640247,18
"E02168","Industria","Madrid",52,966.3,0.0773555660503501,0.0273555660503501,1,2021,1,69.6316557148762,101.179232492074,55
"E02169","Servicios","Valencia",34,1570.3,0.0294719696527913,-0.0205280303472087,0,2021,1,0,117.891828127399,35
"E02170","Industria","Pais Vasco",32,8590.7,0.0409306538670657,-0.00906934613293427,0,2021,1,0,189.678976620525,33
"E02171","TIC","Pais Vasco",35,4629.7,0.0709935058848141,0.0209935058848141,1,2021,1,35.8455234957453,137.55896855866,37
"E02172","TIC","Cataluna",347,3284,0,-0.05,0,2021,1,0,181.527493347524,348
"E02173","TIC","Pais Vasco",77,4412.9,0.0524471041802144,0.00244710418021437,1,2021,1,36.3291656658397,158.380729969671,80
"E02174","Industria","Pais Vasco",21,1149.3,0.0608496608592723,0.0108496608592723,1,2021,1,44.7473446220564,83.3366417599226,24
"E02175","TIC","Cataluna",18,7341.3,0.0413437385188782,-0.00865626148112179,0,2021,1,0,193.631690464992,20
"E02176","TIC","Madrid",45,2580.1,0.0591489902827923,0.00914899028279233,1,2021,1,38.2269679280631,156.578257381721,48
"E02177","TIC","Andalucia",28,3634.2,0.0669710225869588,0.0169710225869587,1,2021,1,42.6806774247538,162.610737384769,31
"E02178","Servicios","Andalucia",99999,1885.9,0.0760967047646984,0.0260967047646984,1,2021,1,67.2419472451516,18075.4384885149,100001
"E02179","Industria","Pais Vasco",23,10309.2,0.0450546839650798,-0.00494531603492022,0,2021,1,0,207.111819952784,25
"E02180","TIC","Pais Vasco",99,4331.4,0.0538381928256636,0.00383819282566356,1,2021,1,42.9625027776699,180.392794109888,101
"E02181","TIC","Valencia",23,6381.2,0.086844626923694,0.036844626923694,1,2021,1,83.5557753769259,162.386626773062,26
"E02182","Comercio","Galicia",11,1835.8,0.0548314225808379,0.00483142258083788,1,2021,1,32.143949652773,130.991447716705,15
"E02183","Industria","Andalucia",36,7301,0.0670348931254549,0.0170348931254549,1,2021,1,32.1227136578661,184.032365600577,39
"E02184","TIC","Madrid",44,4186.2,0.0644074075752255,0.0144074075752255,1,2021,1,41.1702575848378,137.040355314955,46
"E02185","Servicios","Galicia",379,2305.9,0.0462777547977009,-0.00372224520229911,0,2021,1,0,156.061625621041,380
"E02186","Industria","Andalucia",13,9445,0.0565400008984117,0.0065400008984117,1,2021,1,69.8803586279307,211.399260659578,16
"E02187","TIC","Andalucia",34,2557.3,0.127417826108891,0.0774178261088912,1,2021,1,139.987412414173,135.502527108136,37
"E02188","Comercio","Pais Vasco",56,7408.2,0.0424151273609897,-0.00758487263901029,0,2021,1,0,150.143716321572,58
"E02189","Industria","Galicia",87,5811.8,0.0180799760568593,-0.0319200239431407,0,2021,1,0,172.180863196545,88
"E02190","Industria","Galicia",29,1561.3,0.0526499929480937,0.00264999294809375,1,2021,1,49.9206318876874,128.980558395398,31
"E02191","TIC","Galicia",117,2411.3,0.0465899912702946,-0.00341000872970545,0,2021,1,0,148.466442324565,119
"E02192","Industria","Galicia",12,12660.1,0.0466428718853821,-0.00335712811461791,0,2021,1,0,244.273847992499,13
"E02193","Comercio","Andalucia",56,3406.5,0,-0.05,0,2021,1,0,192.986928482945,57
