"id_empresa","ccaa","sector","tamano","empleados_base","endeudamiento_base","anio_apoyo","anio","tratamiento","event_time","empleo","credito_miles","tipo_interes"
"P00044","Castilla y Leon","Hosteleria","micro",10,0.636162691267328,2021,2020,0,-1,10,195.897489375101,3.97289359550169
"P00045","Cataluna","Manufacturas","pequena",33,0.263735177246191,2020,2020,1,0,40,410.509238888715,3.85146850074325
"P00046","Valencia","TIC","micro",13,0.670069686308829,2022,2020,0,-2,10,169.758472829598,4.84763365610699
"P00047","Castilla y Leon","Hosteleria","pequena",26,0.648526535293287,2022,2020,0,-2,31,325.520873891715,5.38955519179999
"P00048","Castilla y Leon","Hosteleria","micro",8,0.442307823198656,Inf,2020,0,NA,13,0.772104422847463,3.88154024928456
"P00049","Valencia","Comercio","pequena",28,0.59895248376073,2023,2020,0,-3,31,300.511041772195,4.87244632233024
"P00050","Castilla y Leon","Servicios profesionales","micro",3,0.802301456321818,2023,2020,0,-3,7,159.023264796192,4.10608669439215
"P00051","Madrid","Servicios profesionales","micro",7,0.641941713869608,2022,2020,0,-2,5,94.2955847906723,4.19198473981464
"P00052","Castilla y Leon","Manufacturas","micro",32,0.577916157432578,Inf,2020,0,NA,28,320.525147780025,4.17760420781808
"P00053","Andalucia","Comercio","micro",130,0.464831279375047,Inf,2020,0,NA,134,907.385669515424,4.43439585609734
"P00054","Andalucia","Manufacturas","micro",19,0.354018946187783,2023,2020,0,-3,19,322.983201050175,3.7707525665924
"P00055","Andalucia","Comercio","pequena",10,0.755255893006278,2021,2020,0,-1,16,240.337355253989,4.66460614993725
"P00056","Cataluna","TIC","pequena",13,0.287425319280244,2021,2020,0,-1,16,214.215727296257,4.21314740542867
"P00057","Andalucia","TIC","pequena",11,0.274002402884686,2020,2020,1,0,21,215.887017462535,4.42308355373721
"P00058","Valencia","Comercio","pequena",24,0.608134947061573,2021,2020,0,-1,31,232.921419403881,3.98346681423808
"P00059","Pais Vasco","Hosteleria","mediana",7,0.358930783195226,2022,2020,0,-2,7,159.985954233141,3.89018027346337
"P00060","Pais Vasco","Manufacturas","micro",17,0.299694675829716,2023,2020,0,-3,19,315.796813603051,4.20713893283494
"P00061","Valencia","TIC","mediana",16,0.357174629231935,2022,2020,0,-2,23,229.901926715456,4.46445670087647
"P00062","Pais Vasco","Manufacturas","micro",27,0.215905997705457,2022,2020,0,-2,26,172.607435624556,4.53258576607951
"P00063","Pais Vasco","Comercio","pequena",14,0.244452593945746,Inf,2020,0,NA,12,257.40654271816,3.47435952880592
"P00064","Pais Vasco","Servicios profesionales","pequena",8,0.40079352783937,Inf,2020,0,NA,17,88.5934946885772,4.52706212324787
"P00065","Valencia","Manufacturas","pequena",107,0.374778698172174,2022,2020,0,-2,114,749.58298571603,3.86908968571689
"P00066","Cataluna","Comercio","pequena",96,0.54392817800721,Inf,2020,0,NA,97,638.038836447397,4.86924715066107
"P00067","Cataluna","Hosteleria","pequena",6,0.333645718039117,2021,2020,0,-1,8,214.91239555852,4.40442684854014
"P00068","Castilla y Leon","Comercio","pequena",19,0.622209669056434,2023,2020,0,-3,20,338.690861640234,4.92958154432634
"P00069","Pais Vasco","Servicios profesionales","mediana",7,0.805717822069708,2022,2020,0,-2,8,271.187098860143,4.26515922404755
"P00070","Cataluna","Comercio","micro",34,0.833701819849216,2022,2020,0,-2,34,326.107342447503,3.47729282708415
"P00071","Pais Vasco","Manufacturas","pequena",66,0.549229338571086,Inf,2020,0,NA,73,472.785870133104,4.88569097583963
"P00072","Cataluna","Manufacturas","mediana",9,0.499971016396822,2023,2020,0,-3,15,165.761204549551,3.73493600497108
"P00073","Andalucia","Servicios profesionales","micro",9,0.767821956534586,2023,2020,0,-3,8,119.338897332414,3.29039713258205
"P00074","Valencia","Manufacturas","micro",24,0.257915067727989,2021,2020,0,-1,30,262.602854960676,4.02230024753033
"P00075","Castilla y Leon","Hosteleria","mediana",24,0.831519408609988,2022,2020,0,-2,24,352.714344572008,4.11626752097732
"P00076","Castilla y Leon","TIC","micro",42,0.404452745266495,Inf,2020,0,NA,38,439.797122925089,4.10992666980122
"P00077","Cataluna","Servicios profesionales","pequena",39,0.542966784804672,2021,2020,0,-1,39,372.659304137926,4.17123209360619
"P00078","Pais Vasco","Comercio","micro",22,0.295086594210003,2020,2020,1,0,29,235.958234514058,3.80222233234079
"P00079","Castilla y Leon","Manufacturas","pequena",8,0.472362848139972,Inf,2020,0,NA,11,231.863662319697,3.93204915953121
"P00080","Cataluna","Servicios profesionales","micro",16,0.392377372103464,Inf,2020,0,NA,23,170.643687823534,3.92069587011111
"P00081","Madrid","Manufacturas","micro",126,0.308213879270276,2021,2020,0,-1,130,883.915502837349,4.50353668772889
"P00082","Madrid","TIC","micro",16,0.335019744086295,Inf,2020,0,NA,18,235.014974493802,4.51422003403707
"P00083","Madrid","Servicios profesionales","mediana",9,0.596833802746695,Inf,2020,0,NA,16,154.192904429121,3.99369194443513
"P00084","Madrid","TIC","pequena",22,0.750660502656041,2020,2020,1,0,28,429.867588696448,4.20495292506646
"P00085","Andalucia","Hosteleria","micro",3,0.553519876667891,Inf,2020,0,NA,2,142.850179142992,4.59476797289398
"P00086","Madrid","Servicios profesionales","pequena",15,0.511405459609184,2023,2020,0,-3,20,107.623012668271,3.85304775994133
"P00087","Andalucia","Hosteleria","micro",8,0.555180256459258,Inf,2020,0,NA,13,183.258558182885,4.17624122235032
"P00088","Valencia","Servicios profesionales","pequena",29,0.421550876870033,Inf,2020,0,NA,40,435.508960136298,4.27490103689993
"P00089","Andalucia","Hosteleria","micro",14,0.326759924127044,2021,2020,0,-1,13,133.183525288642,4.94189276974839
"P00090","Madrid","Hosteleria","micro",33,0.577486469971525,2020,2020,1,0,36,410.479576372831,4.41035992096634
"P00091","Madrid","Manufacturas","micro",7,0.402208684829868,Inf,2020,0,NA,11,148.439408088359,4.31844431830868
"P00092","Pais Vasco","TIC","micro",11,0.602214487948225,2023,2020,0,-3,15,168.254804863152,4.12709079012758
"P00093","Cataluna","Manufacturas","pequena",19,0.634026146048581,Inf,2020,0,NA,22,250.985817700041,4.00465102252784
"P00094","Castilla y Leon","Servicios profesionales","pequena",30,0.496150617658426,2021,2020,0,-1,31,308.582301250726,5.03272280797865
"P00095","Castilla y Leon","Manufacturas","micro",3,0.518249060759323,Inf,2020,0,NA,3,89.8290964805379,4.45649374920744
"P00096","Andalucia","Manufacturas","mediana",28,0.508960145298781,2020,2020,1,0,32,260.715053311519,3.83585248562627
"P00097","Pais Vasco","TIC","pequena",17,0.6683190833757,Inf,2020,0,NA,23,217.454786283318,4.22949885086892
"P00098","Madrid","Manufacturas","micro",38,0.61318483904049,2023,2020,0,-3,43,282.888396937967,4.36133105792254
"P00099","Cataluna","TIC","mediana",15,0.364177900319444,2023,2020,0,-3,24,199.548904753484,3.67127146311969
"P00100","Madrid","Hosteleria","pequena",22,0.533630779057399,Inf,2020,0,NA,28,335.273404549172,4.5380901167795
"P00101","Valencia","TIC","micro",12,0.366583797351982,2022,2020,0,-2,13,146.459121621041,4.27487565457448
"P00102","Valencia","Manufacturas","pequena",22,0.547755377364936,2021,2020,0,-1,23,319.400717200966,4.56906856464005
"P00103","Andalucia","Manufacturas","pequena",5,0.583946470950531,2022,2020,0,-2,16,42.862081478437,4.84019200789688
"P00104","Andalucia","Manufacturas","micro",11,0.1062266590325,2021,2020,0,-1,13,300.1646343451,3.62837156488316
"P00105","Castilla y Leon","Manufacturas","pequena",46,0.704052722622618,Inf,2020,0,NA,46,411.689385032595,4.61996723496414
"P00106","Andalucia","Comercio","micro",56,0.299609824204416,Inf,2020,0,NA,56,443.91910041567,3.66023457565869
"P00107","Castilla y Leon","Manufacturas","pequena",21,0.440143886979692,Inf,2020,0,NA,29,358.067782381187,4.01114330788612
"P00108","Cataluna","Manufacturas","micro",22,0.609406503082328,Inf,2020,0,NA,27,207.946260963935,3.48647122749474
"P00109","Castilla y Leon","Manufacturas","pequena",21,0.488268544753474,2021,2020,0,-1,16,334.704636453164,4.88281461511635
"P00110","Madrid","Servicios profesionales","micro",3,0.484513706659303,2020,2020,1,0,7,129.835587580242,4.47526733063542
"P00111","Castilla y Leon","Hosteleria","mediana",78,0.625018432642456,Inf,2020,0,NA,89,610.230433037867,4.13047882359494
"P00112","Castilla y Leon","Hosteleria","micro",18,0.48801979229051,Inf,2020,0,NA,20,206.622193812489,3.91362794296176
"P00113","Madrid","Servicios profesionales","mediana",8,0.769703667656068,2022,2020,0,-2,15,56.8931642026227,4.78829943756334
"P00114","Andalucia","TIC","micro",12,0.384248649319708,Inf,2020,0,NA,16,205.110932700646,4.07102510268904
"P00115","Cataluna","Servicios profesionales","micro",8,0.471308207128721,Inf,2020,0,NA,13,190.134954146911,3.86518520743141
"P00116","Valencia","Comercio","mediana",23,0.768895225588888,2021,2020,0,-1,27,231.303153573428,3.75740877224485
"P00117","Andalucia","Servicios profesionales","pequena",12,0.432661219191786,2021,2020,0,-1,11,130.657474287247,5.32305362345316
"P00118","Pais Vasco","Manufacturas","micro",4,0.550040473632166,Inf,2020,0,NA,7,178.953961290391,3.44786181605387
"P00119","Pais Vasco","Hosteleria","micro",16,0.603800030018238,2021,2020,0,-1,6,199.398457456402,4.41793497312371
"P00120","Cataluna","Servicios profesionales","pequena",11,0.466888133763961,2020,2020,1,0,16,204.776750625388,3.71629971434026
"P00121","Andalucia","Hosteleria","micro",21,0.212584858119755,Inf,2020,0,NA,22,226.642381644192,4.66623780056202
"P00122","Cataluna","Manufacturas","pequena",3,0.574730828500875,2020,2020,1,0,11,91.3732379362189,4.14516005053709
"P00123","Cataluna","Servicios profesionales","micro",9,0.824098937515746,2020,2020,1,0,20,285.271312820774,4.60152137984608
"P00124","Madrid","Manufacturas","micro",10,0.204020679685699,2022,2020,0,-2,14,283.824126592071,3.80674961278135
"P00125","Castilla y Leon","Hosteleria","micro",9,0.555589710569068,2023,2020,0,-3,13,100.40324349138,3.69307667305418
"P00126","Andalucia","Hosteleria","micro",6,0.567088426639831,2020,2020,1,0,4,354.744120896784,3.53038893488366
"P00127","Castilla y Leon","Comercio","pequena",34,0.358014195988266,2021,2020,0,-1,36,422.750107973691,4.41760651048236
"P00128","Pais Vasco","TIC","mediana",24,0.715477669547897,Inf,2020,0,NA,31,184.052294437022,4.17756204021797
"P00129","Madrid","Manufacturas","pequena",24,0.252697344162513,2021,2020,0,-1,28,200.083392232265,4.32394561824303
"P00130","Pais Vasco","Manufacturas","micro",19,0.574031565022284,2021,2020,0,-1,18,183.972013236971,3.87852717633641
"P00131","Cataluna","Hosteleria","mediana",8,0.655354145653013,2021,2020,0,-1,12,135.350099873618,5.00745534579155
"P00132","Pais Vasco","Manufacturas","mediana",11,0.426774733564505,2020,2020,1,0,29,360.656244954776,4.08021786280855
"P00133","Pais Vasco","Comercio","pequena",69,0.655515525234579,Inf,2020,0,NA,72,524.102373412371,3.84653532430638
"P00134","Madrid","Hosteleria","micro",50,0.387716546735846,2020,2020,1,0,51,454.993806583736,3.97586123141685
"P00135","Pais Vasco","Servicios profesionales","micro",19,0.574327659733808,Inf,2020,0,NA,23,203.237538172816,5.13843187584677
"P00136","Pais Vasco","Servicios profesionales","pequena",15,0.546166662861142,2020,2020,1,0,18,279.503979568549,4.18847462429742
"P00137","Valencia","Comercio","pequena",8,0.604971667514797,Inf,2020,0,NA,11,212.376983132071,4.70562209756711
"P00138","Andalucia","Manufacturas","micro",5,0.278671845217836,Inf,2020,0,NA,8,138.65820755865,4.76177919963927
"P00139","Castilla y Leon","TIC","micro",105,0.674763265273909,Inf,2020,0,NA,117,808.975361690739,4.36366343057708
"P00140","Pais Vasco","Comercio","micro",27,0.178410622086797,2022,2020,0,-2,30,250.920352552791,3.47836615478928
"P00141","Cataluna","Comercio","micro",92,0.496025783471609,Inf,2020,0,NA,99,629.817051270973,4.72251234331082
"P00142","Pais Vasco","Manufacturas","pequena",6,0.613682969938877,Inf,2020,0,NA,18,144.386872969101,3.94295818956172
"P00143","Madrid","Comercio","pequena",16,0.573205169405635,2020,2020,1,0,24,192.892684339274,4.13820196896461
"P00144","Andalucia","Hosteleria","pequena",33,0.742477502025188,2021,2020,0,-1,32,374.02836793627,3.30715794915451
"P00145","Pais Vasco","Servicios profesionales","mediana",25,0.750380394069595,Inf,2020,0,NA,34,248.284935190544,4.83277389033897
"P00146","Valencia","Comercio","mediana",31,0.423568958521567,2023,2020,0,-3,34,212.419108940318,4.21335339495852
"P00147","Madrid","Manufacturas","mediana",11,0.793340544366331,Inf,2020,0,NA,20,179.323102516091,4.20443967435452
"P00148","Pais Vasco","Manufacturas","micro",73,0.234637784338056,Inf,2020,0,NA,73,626.587681655131,4.32701475251236
"P00149","Madrid","Servicios profesionales","mediana",12,0.574734016346288,2021,2020,0,-1,30,126.276156914399,3.92973607128943
"P00150","Madrid","TIC","mediana",7,0.456271250098047,2022,2020,0,-2,15,246.313130088613,4.02387483801335
"P00151","Andalucia","Servicios profesionales","mediana",14,0.486654474139076,2022,2020,0,-2,25,317.572659063828,4.0769998049066
"P00152","Madrid","Manufacturas","micro",23,0.467132735869346,2021,2020,0,-1,27,332.889908666714,4.38149446341971
"P00153","Pais Vasco","TIC","pequena",17,0.491353137484493,2023,2020,0,-3,15,72.7913906926936,4.96932452418765
"P00154","Pais Vasco","Manufacturas","pequena",38,9,2021,2020,0,-1,40,391.194610136422,4.61093430010069
"P00155","Cataluna","TIC","pequena",8,0.796403072105311,2022,2020,0,-2,18,178.193506659199,5.17090429589149
"P00156","Pais Vasco","Servicios profesionales","micro",34,0.186866727837692,2022,2020,0,-2,35,249.20916838426,4.20261399514519
"P00157","Pais Vasco","Comercio","micro",30,0.386304582856299,2023,2020,0,-3,30,308.83267223833,4.87095179467034
"P00158","Madrid","Hosteleria","micro",6,0.450952486896898,Inf,2020,0,NA,14,149.759506312638,5.11812143921624
"P00159","Castilla y Leon","Manufacturas","micro",11,0.481708574552012,2023,2020,0,-3,10,300.250641577183,4.58020133286942
"P00160","Pais Vasco","Hosteleria","micro",100,0.51452378236934,Inf,2020,0,NA,102,716.498654960905,3.77872623576111
"P00161","Valencia","Servicios profesionales","mediana",33,0.479108091531973,2021,2020,0,-1,42,353.444493795838,4.4105358119117
"P00162","Madrid","Manufacturas","pequena",39,0.528273111511071,2020,2020,1,0,49,348.239792707625,3.87786390311935
"P00163","Castilla y Leon","Manufacturas","micro",30,0.473392490851151,Inf,2020,0,NA,31,328.059550122659,4.10458665047236
"P00164","Andalucia","Comercio","pequena",19,0.05,2021,2020,0,-1,18,117.914578751799,4.59479897039544
"P00165","Madrid","Comercio","pequena",23,0.492468675968588,2022,2020,0,-2,27,292.737390891827,4.45863251765918
"P00166","Valencia","Comercio","pequena",93,0.518523982889129,Inf,2020,0,NA,96,761.439372792767,4.28253321798404
"P00167","Pais Vasco","Comercio","micro",21,0.39526493604823,2020,2020,1,0,27,345.806194703819,3.90816393318479
"P00168","Castilla y Leon","Manufacturas","pequena",22,0.48928164357701,Inf,2020,0,NA,22,134.699938755394,4.50141912875777
"P00169","Madrid","Manufacturas","pequena",28,0.581806622518383,Inf,2020,0,NA,32,401.598917029413,4.32514705583822
"P00170","Cataluna","Manufacturas","micro",21,0.177388012018516,2022,2020,0,-2,33,233.322885908523,4.17576441301137
"P00171","Cataluna","Servicios profesionales","mediana",16,0.430527928342319,Inf,2020,0,NA,25,236.359158946578,3.92758182759752
"P00172","Andalucia","TIC","micro",7,0.257455766936268,Inf,2020,0,NA,10,184.451661890963,3.49113605500617
"P00173","Andalucia","Hosteleria","pequena",56,0.68528714731891,Inf,2020,0,NA,58,350.913873196089,5.02745257616452
"P00174","Pais Vasco","Servicios profesionales","micro",27,0.515038689709396,2023,2020,0,-3,29,325.483514390822,4.13347305523039
"P00175","Andalucia","Manufacturas","mediana",15,0.373211078580869,Inf,2020,0,NA,22,191.233402261472,4.28947421178164
"P00176","Castilla y Leon","TIC","micro",44,0.501643434763135,2020,2020,1,0,46,484.498585518174,4.06139677204039
"P00177","Andalucia","Comercio","pequena",7,0.249305436970701,2022,2020,0,-2,8,99.0458532856774,3.73055389049229
"P00178","Castilla y Leon","Manufacturas","micro",2,0.214125394241304,Inf,2020,0,NA,1,117.513925825707,3.90211838263497
"P00179","Madrid","Comercio","pequena",10,0.350682716871348,2023,2020,0,-3,12,147.385836420136,3.57794163288296
"P00180","Cataluna","TIC","micro",30,1.11455589636059,2021,2020,0,-1,29,365.466811067314,4.20298201251373
"P00181","Madrid","Manufacturas","micro",4,0.784718584154426,2021,2020,0,-1,9,237.327998385928,4.85459612393931
"P00182","Madrid","TIC","pequena",12,0.31369468252851,Inf,2020,0,NA,8,245.952110729183,3.84554272101953
"P00183","Pais Vasco","Servicios profesionales","micro",7,0.905886472219886,2020,2020,1,0,12,140.349126231654,4.27627061172325
"P00184","Valencia","Servicios profesionales","micro",15,0.579884207360531,Inf,2020,0,NA,12,206.028456278118,4.73969920018558
"P00185","Castilla y Leon","Manufacturas","micro",24,0.311823485777567,Inf,2020,0,NA,23,206.942815372092,4.81934313274435
"P00186","Madrid","Comercio","micro",22,0.724426010622921,2022,2020,0,-2,25,219.649688839148,4.60011875546922
"P00187","Pais Vasco","Servicios profesionales","micro",43,0.67379411458844,2021,2020,0,-1,47,326.311754112205,4.80746076588987
"P00188","Cataluna","Manufacturas","micro",19,0.490468411122036,2023,2020,0,-3,25,314.597040025476,4.72873166760875
"P00189","Andalucia","Hosteleria","micro",9,0.887540660433526,Inf,2020,0,NA,16,249.783254794624,4.50501334961673
"P00190","Andalucia","Comercio","micro",7,0.40749840550004,Inf,2020,0,NA,3,179.726662621428,3.79459058763668
"P00191","Andalucia","TIC","micro",15,0.367542373823259,Inf,2020,0,NA,30,142.148191041831,4.68068010985634
"P00192","Castilla y Leon","Servicios profesionales","pequena",8,0.31984060635852,2023,2020,0,-3,12,115.535176482161,3.76629876850955
"P00193","Valencia","Manufacturas","pequena",50,0.586445759410437,2021,2020,0,-1,52,440.648084531687,4.59562424289019
"P00194","Madrid","Comercio","pequena",19,0.701010501947277,Inf,2020,0,NA,29,390.819830902765,4.73979500582886
"P00195","Valencia","Manufacturas","pequena",6,0.525665554227335,2020,2020,1,0,14,147.792728248306,3.78194660857311
"P00196","Castilla y Leon","Hosteleria","micro",31,0.416055370230664,2021,2020,0,-1,34,219.575681065746,4.34168816195329
"P00197","Cataluna","Comercio","pequena",13,0.24687513876401,Inf,2020,0,NA,15,241.791411186572,4.42956380796878
"P00198","Andalucia","Comercio","micro",24,0.469809971850211,2023,2020,0,-3,24,210.662355879221,4.6871630820703
"P00199","Pais Vasco","TIC","mediana",44,0.704045564167883,2021,2020,0,-1,54,343.973531634225,4.44349147922883
"P00200","Valencia","Servicios profesionales","micro",19,0.156856075981205,Inf,2020,0,NA,20,166.058143043343,4.90538942017417
"P00201","Pais Vasco","TIC","pequena",15,0.297749398362312,2021,2020,0,-1,25,361.513274803813,4.14166475415976
"P00202","Castilla y Leon","Servicios profesionales","micro",5,0.643337578479294,2022,2020,0,-2,1,107.380194826505,5.04877316451311
"P00203","Cataluna","TIC","pequena",6,0.307995826896483,2021,2020,0,-1,11,107.817325454544,3.7504322923441
"P00204","Cataluna","Hosteleria","micro",16,0.433112294586683,2020,2020,1,0,20,223.078924109795,4.14623723071497
"P00205","Castilla y Leon","Hosteleria","micro",51,0.670348159936559,2020,2020,1,0,52,342.32646745802,4.77713524160662
"P00206","Cataluna","Comercio","micro",17,0.303492870295893,Inf,2020,0,NA,26,394.163433740112,4.59799094217815
"P00207","Valencia","Servicios profesionales","micro",13,0.699194235379724,2022,2020,0,-2,16,160.935086803708,4.66449626469585
"P00208","Cataluna","Manufacturas","pequena",44,0.294616062821054,Inf,2020,0,NA,46,332.668054240383,3.91830388660052
"P00209","Cataluna","Manufacturas","pequena",17,0.596849195595131,2020,2020,1,0,24,299.756634876181,4.21167173090522
"P00210","Andalucia","Manufacturas","micro",15,0.339809151126368,Inf,2020,0,NA,12,377.812143043456,4.18090963113509
"P00211","Castilla y Leon","Comercio","pequena",14,0.486236880993273,2021,2020,0,-1,18,301.765487275763,4.71736148229876
"P00212","Castilla y Leon","TIC","mediana",9,0.84055935490541,Inf,2020,0,NA,20,180.233511379471,4.27955983624255
"P00213","Valencia","Hosteleria","micro",47,0.685905215523446,2020,2020,1,0,53,375.266920299314,3.31648701986404
"P00214","Madrid","Comercio","micro",16,0.516261071919015,2023,2020,0,-3,14,253.354712624428,3.70203122248188
"P00215","Andalucia","TIC","micro",54,0.741293690391529,Inf,2020,0,NA,56,417.400635693341,4.68187379314403
"P00216","Cataluna","Manufacturas","pequena",8,0.442478205300651,Inf,2020,0,NA,18,136.274754274575,3.81032554266977
"P00217","Cataluna","Comercio","mediana",25,0.620994317095151,Inf,2020,0,NA,37,266.806458473586,3.98454794258979
"P00218","Pais Vasco","Hosteleria","pequena",14,0.277182624716561,2020,2020,1,0,21,253.197917055713,3.39385215373546
"P00219","Pais Vasco","TIC","mediana",6,0.628147761074117,Inf,2020,0,NA,14,141.165056044274,4.7220223433726
"P00220","Valencia","Manufacturas","micro",25,0.692924150920292,Inf,2020,0,NA,33,176.813663076858,4.38456415523339
"P00221","Pais Vasco","Comercio","pequena",10,0.290280907737554,2021,2020,0,-1,12,260.596590220788,4.36471104094553
"P00222","Madrid","Hosteleria","pequena",20,0.71708041722822,2021,2020,0,-1,25,295.626522085222,4.61634741681585
"P00223","Pais Vasco","Hosteleria","micro",14,0.5367076419033,Inf,2020,0,NA,15,247.96722518098,4.51189749943521
"P00224","Pais Vasco","Manufacturas","pequena",40,0.514055806278588,2021,2020,0,-1,42,525.456980769445,3.80027937009914
"P00225","Castilla y Leon","Hosteleria","mediana",20,0.496068243554629,Inf,2020,0,NA,30,162.958844656575,4.51238459180002
"P00226","Valencia","TIC","pequena",11,0.542587649604554,2023,2020,0,-3,13,265.811144554888,3.75687953789578
"P00227","Valencia","Hosteleria","micro",22,0.376196279987553,2020,2020,1,0,17,340.212521861942,3.69113740485674
"P00228","Valencia","Manufacturas","pequena",6,0.556429270727512,Inf,2020,0,NA,10,197.264261855351,4.37885693623018
"P00229","Madrid","Comercio","pequena",7,0.762376952154293,2022,2020,0,-2,11,124.730625765451,3.43502052700637
"P00230","Andalucia","Servicios profesionales","micro",9,0.313558449242401,2021,2020,0,-1,9,263.579160575887,4.18009702108255
"P00231","Valencia","Manufacturas","pequena",18,0.565362644028165,2020,2020,1,0,27,261.032564963172,4.16665155747933
"P00232","Valencia","Comercio","pequena",12,0.515800211190046,2022,2020,0,-2,16,14.6112834848952,4.91265027863758
"P00233","Cataluna","TIC","mediana",2,0.714669923570467,Inf,2020,0,NA,6,226.422863904342,4.87537786610288
"P00234","Madrid","Manufacturas","micro",52,0.482923087398986,Inf,2020,0,NA,55,381.352409784386,3.56817418259158
"P00235","Cataluna","Hosteleria","pequena",26,0.483047365471257,2022,2020,0,-2,33,266.729009219194,4.18549233698562
"P00236","Andalucia","Servicios profesionales","micro",12,0.263221488388762,2020,2020,1,0,19,179.132452808161,4.42408014966113
"P00237","Andalucia","Servicios profesionales","mediana",23,0.443758865142088,Inf,2020,0,NA,38,378.187357244533,4.41131958353169
"P00238","Andalucia","Comercio","mediana",7,0.804415738321204,Inf,2020,0,NA,12,141.133509677413,4.37152521455655
"P00239","Castilla y Leon","Servicios profesionales","mediana",14,0.651692957516238,Inf,2020,0,NA,14,208.269829731444,4.1694543390501
"P00240","Valencia","Manufacturas","pequena",17,0.275761844061866,Inf,2020,0,NA,23,107.04272466308,3.7961185747613
"P00241","Madrid","Hosteleria","pequena",71,0.323840023382934,2021,2020,0,-1,74,552.568675669541,4.26378918136116
"P00242","Madrid","TIC","micro",27,0.692097488374469,Inf,2020,0,NA,37,263.239380314445,4.49466797558489
"P00243","Castilla y Leon","Servicios profesionales","pequena",19,0.43197953041282,Inf,2020,0,NA,21,335.303292864117,4.36463447634996
"P00244","Andalucia","Manufacturas","micro",9,0.628998425672275,2020,2020,1,0,22,169.30001777304,4.36063634528263
"P00245","Castilla y Leon","TIC","mediana",78,0.439256689756598,Inf,2020,0,NA,82,590.924965575255,4.1425170920646
"P00246","Madrid","Comercio","pequena",34,0.323692332183187,Inf,2020,0,NA,38,351.120295510935,3.97776194015683
"P00247","Pais Vasco","Comercio","micro",19,0.357794052701149,2023,2020,0,-3,28,304.151639394942,4.42432406347191
"P00248","Castilla y Leon","Manufacturas","pequena",11,0.549208313362656,2022,2020,0,-2,13,122.90418107484,4.17129044198839
"P00249","Pais Vasco","Manufacturas","pequena",32,0.353377079692859,Inf,2020,0,NA,33,157.022154513911,4.81585446855259
"P00250","Andalucia","Hosteleria","pequena",22,0.270052342392146,Inf,2020,0,NA,22,283.140448156372,4.48454279413276
"P00251","Madrid","Servicios profesionales","pequena",3,0.549398292152254,2021,2020,0,-1,13,153.429993022654,3.94653596285073
"P00252","Pais Vasco","Hosteleria","mediana",6,0.874658977637107,Inf,2020,0,NA,16,458.581679204834,4.78889659648307
"P00253","Castilla y Leon","TIC","pequena",14,0.496297686367938,Inf,2020,0,NA,19,148.278413785251,4.43198733843713
"P00254","Pais Vasco","TIC","mediana",12,0.460479577858616,Inf,2020,0,NA,25,134.748242893583,4.11328996674127
"P00255","Cataluna","TIC","micro",21,0.142507529751523,2020,2020,1,0,27,159.12136419206,3.97419936561939
"P00256","Castilla y Leon","Hosteleria","micro",8,0.522657381055588,Inf,2020,0,NA,11,158.344488962577,4.50585631787761
"P00257","Andalucia","TIC","mediana",83,0.216491707085765,2022,2020,0,-2,92,519.841259155444,4.80336552853356
"P00258","Castilla y Leon","TIC","mediana",5,0.77290752429125,Inf,2020,0,NA,11,127.829240743227,4.98551184353462
"P00259","Andalucia","Manufacturas","mediana",48,0.504636646176291,2023,2020,0,-3,56,366.262137018531,4.24694192407816
"P00260","Madrid","Hosteleria","pequena",9,0.293944573722572,2023,2020,0,-3,18,89.2215582562225,4.00909686619969
"P00261","Valencia","Comercio","mediana",17,0.768005503773721,Inf,2020,0,NA,18,275.670369332938,4.7066611506488
"P00262","Cataluna","Hosteleria","micro",3,0.416801040130893,2020,2020,1,0,6,156.010649579327,4.04102466190256
"P00263","Valencia","Servicios profesionales","micro",9,0.913751457289437,Inf,2020,0,NA,9,308.501748788069,4.16096137712393
"P00264","Andalucia","Servicios profesionales","micro",9,0.458469985524392,2021,2020,0,-1,7,227.357266940578,5.00496352313107
"P00265","Pais Vasco","TIC","pequena",14,0.442511908494901,Inf,2020,0,NA,15,247.434950275236,4.10490902456616
"P00266","Pais Vasco","Manufacturas","micro",9,0.504324290047198,2021,2020,0,-1,8,236.78165961545,4.1747274016017
"P00267","Pais Vasco","Hosteleria","micro",13,0.46044914974681,2021,2020,0,-1,14,232.467244576065,4.45086422736564
"P00268","Andalucia","TIC","pequena",44,0.818651742107269,Inf,2020,0,NA,50,496.570616676302,4.33856673768711
"P00269","Castilla y Leon","Servicios profesionales","pequena",11,0.619576395501144,Inf,2020,0,NA,14,359.301823224548,4.15913317502141
"P00270","Madrid","TIC","micro",12,0.489951475331484,2023,2020,0,-3,15,99.5427009945158,3.56994504127117
"P00271","Cataluna","Servicios profesionales","pequena",7,0.420297461168142,2023,2020,0,-3,13,119.607083659059,4.99120242599942
"P00272","Andalucia","Comercio","micro",3,0.532636881611105,Inf,2020,0,NA,3,98.0806555640587,4.06840873989184
"P00273","Andalucia","Manufacturas","mediana",22,0.273946378491613,Inf,2020,0,NA,35,296.991826523373,4.07097319778778
"P00274","Andalucia","Manufacturas","pequena",22,0.477656690712806,Inf,2020,0,NA,22,293.678931431695,4.06878967618495
"P00275","Andalucia","Comercio","pequena",6,0.270853922058391,Inf,2020,0,NA,8,215.949885125023,3.96328306701238
