id_contrato;fecha_inicio;fecha_fin_prevista;duracion_meses;convertido_indefinido;fecha_conversion
8475;2010-11-23;2012-05-23;18;0;NA
8476;2009-11-24;2010-11-24;12;0;NA
8477;2011-10-24;2013-10-24;24;0;NA
8478;2009-08-12;2011-08-12;24;0;NA
8479;2010-04-09;2012-04-09;24;0;NA
8480;2009-02-26;2010-08-26;18;0;NA
8481;2011-09-04;2013-09-04;24;0;NA
8482;2009-08-26;2011-02-26;18;0;NA
8483;2009-09-24;2010-09-24;12;0;NA
8484;2010-07-04;2012-01-04;18;0;NA
8485;2010-04-04;2012-04-04;24;0;NA
8486;2009-08-22;2011-02-22;18;0;NA
8487;2010-02-08;2011-08-08;18;0;NA
8488;2009-08-14;2011-08-14;24;0;NA
8489;2011-06-19;2013-06-19;24;0;NA
8490;2010-02-25;2012-02-25;24;0;NA
8491;2009-05-02;2010-05-02;12;0;NA
8492;2009-01-24;2010-07-24;18;0;NA
8493;2010-07-31;2012-07-31;24;0;NA
8494;2011-06-25;2012-12-25;18;0;NA
8495;2010-01-13;2012-01-13;24;0;NA
8496;2011-03-21;2013-09-21;30;0;NA
8497;2009-11-05;2010-11-05;12;0;NA
8498;2011-10-26;2013-04-26;18;0;NA
8499;2011-05-07;2013-05-07;24;0;NA
8500;2009-12-28;2011-06-28;18;0;NA
8501;2010-10-22;2011-10-22;12;1;2011-12-11
8502;2009-10-30;2011-10-30;24;0;NA
8503;2011-05-31;2012-05-31;12;1;2012-08-31
8504;2011-07-26;2013-07-26;24;1;2013-07-29
8505;2009-02-03;2011-02-03;24;0;NA
8506;2010-01-24;2012-01-24;24;0;NA
8507;2011-08-21;2012-08-21;12;0;NA
8508;2010-09-30;2013-03-30;30;0;NA
8509;2010-11-15;2011-11-15;12;0;NA
8510;2011-04-19;2013-04-19;24;0;NA
8511;2010-05-24;2012-11-24;30;0;NA
8512;2011-05-11;2012-05-11;12;1;2012-08-24
8513;2009-07-14;2011-01-14;18;0;NA
8514;2010-05-25;2011-05-25;12;1;2011-06-05
8515;2010-05-19;2012-05-19;24;0;NA
8516;2011-12-04;2013-12-04;24;0;NA
8517;2010-09-09;2013-09-09;36;0;NA
8518;2011-05-20;2012-05-20;12;0;NA
8519;2009-04-12;2011-04-12;24;1;2011-08-08
8520;2011-04-18;2013-04-18;24;0;NA
8521;2010-03-28;2012-03-28;24;0;NA
8522;2010-06-26;2011-12-26;18;1;2012-01-17
8523;2010-04-19;2012-04-19;24;0;NA
8524;2010-11-11;2011-11-11;12;0;NA
8525;2011-01-28;2012-07-28;18;0;NA
8526;2011-11-30;2012-11-30;12;0;NA
8527;2011-01-07;2011-07-07;6;0;NA
8528;2009-08-21;2010-08-21;12;0;NA
8529;2010-05-17;2012-11-17;30;0;NA
8530;2011-05-26;2014-05-26;36;0;NA
8531;2011-05-05;2014-05-05;36;0;NA
8532;2010-05-02;2012-05-02;24;1;2012-07-13
8533;2010-10-03;2012-10-03;24;0;NA
8534;2011-12-01;2013-12-01;24;0;NA
8535;2010-03-22;2012-09-22;30;0;NA
8536;2011-08-22;2013-08-22;24;0;NA
8537;2009-11-18;2010-11-18;12;0;NA
8538;2009-12-14;2012-12-14;36;1;2013-04-09
8539;2010-08-08;2011-02-08;6;0;NA
8540;2009-12-02;2011-06-02;18;0;NA
8541;2010-10-07;2012-04-07;18;0;NA
8542;2010-04-23;2011-10-23;18;0;NA
8543;2010-10-04;2012-04-04;18;0;NA
8544;2009-04-16;2010-10-16;18;0;NA
8545;2010-05-11;2011-05-11;12;0;NA
8546;2011-01-16;2013-01-16;24;0;NA
8547;2010-02-23;2012-02-23;24;0;NA
8548;2010-01-15;2013-01-15;36;0;NA
8549;2009-06-24;2012-06-24;36;0;NA
8550;2011-06-05;2013-06-05;24;0;NA
8551;2011-08-05;2012-02-05;6;1;2012-04-07
8552;2009-02-04;2011-02-04;24;0;NA
8553;2010-08-05;2011-08-05;12;0;NA
8554;2011-08-26;2013-08-26;24;0;NA
8555;2011-05-26;2012-05-26;12;0;NA
8556;2011-09-20;2012-03-20;6;0;NA
8557;2011-02-22;2011-08-22;6;0;NA
8558;2010-10-02;2012-10-02;24;0;NA
8559;2009-05-05;2010-05-05;12;0;NA
8560;2010-08-19;2012-02-19;18;0;NA
8561;2011-07-07;2014-07-07;36;0;NA
8562;2010-01-18;2011-01-18;12;0;NA
8563;2009-09-09;2012-09-09;36;0;NA
8564;2010-01-06;2011-07-06;18;0;NA
8565;2011-06-27;2012-06-27;12;0;NA
8566;2010-02-16;2011-02-16;12;1;2011-02-27
8567;2011-06-07;2013-12-07;30;0;NA
8568;2011-06-27;2012-06-27;12;0;NA
8569;2010-06-26;2011-06-26;12;0;NA
8570;2010-10-15;2013-10-15;36;0;NA
8571;2011-12-20;2013-12-20;24;0;NA
8572;2009-07-13;2010-07-13;12;0;NA
8573;2011-06-14;2013-06-14;24;0;NA
8574;2010-03-04;2012-09-04;30;0;NA
8575;2011-01-19;2013-01-19;24;0;NA
8576;2011-09-17;2013-03-17;18;0;NA
8577;2010-03-15;2011-09-15;18;0;NA
8578;2010-08-25;2013-02-25;30;0;NA
8579;2010-09-27;2013-03-27;30;0;NA
8580;2011-12-07;2012-06-07;6;0;NA
8581;2009-11-15;2010-11-15;12;0;NA
8582;2010-10-12;2012-04-12;18;0;NA
8583;2011-10-21;2014-10-21;36;0;NA
8584;2011-05-18;2012-05-18;12;0;NA
8585;2010-09-07;2012-03-07;18;0;NA
8586;2010-02-05;2012-02-05;24;1;2012-05-07
8587;2010-11-19;2012-11-19;24;0;NA
8588;2011-05-02;2013-05-02;24;0;NA
8589;2010-06-07;2010-12-07;6;0;NA
8590;2010-10-11;2012-10-11;24;0;NA
8591;2009-05-14;2010-05-14;12;0;NA
8592;2010-05-01;2012-05-01;24;0;NA
8593;2010-04-18;2012-04-18;24;1;2012-06-28
8594;2010-07-12;2011-07-12;12;0;NA
8595;2011-11-25;2013-11-25;24;0;NA
8596;2009-05-01;2010-05-01;12;0;NA
8597;2010-11-18;2011-05-18;6;0;NA
8598;2011-02-19;2012-02-19;12;0;NA
8599;2009-03-31;2012-03-31;36;0;NA
8600;2009-11-15;2011-11-15;24;0;NA
8601;2009-09-06;2011-09-06;24;0;NA
8602;2009-08-06;2011-08-06;24;0;NA
8603;2011-07-12;2013-01-12;18;0;NA
8604;2010-02-27;2012-02-27;24;0;NA
8605;2010-12-28;2012-12-28;24;0;NA
8606;2011-11-14;2014-11-14;36;0;NA
8607;2009-09-18;2010-09-18;12;0;NA
8608;2009-08-13;2012-02-13;30;0;NA
8609;2010-01-13;2010-07-13;6;0;NA
8610;2009-03-08;2011-03-08;24;0;NA
8611;2010-05-17;2011-11-17;18;0;NA
8612;2009-05-14;2011-05-14;24;0;NA
8613;2009-09-23;2011-09-23;24;0;NA
8614;2009-10-30;2010-10-30;12;0;NA
8615;2010-11-03;2011-11-03;12;0;NA
8616;2010-06-30;2011-12-30;18;0;NA
8617;2010-02-18;2010-08-18;6;0;NA
8618;2009-09-18;2010-09-18;12;0;NA
8619;2010-12-03;2012-12-03;24;0;NA
8620;2010-02-09;2011-02-09;12;1;2011-05-19
8621;2009-09-13;2010-09-13;12;0;NA
8622;2011-10-27;2013-04-27;18;0;NA
8623;2011-10-10;2014-10-10;36;0;NA
8624;2009-12-18;2011-06-18;18;0;NA
8625;2010-07-29;2012-07-29;24;0;NA
8626;2011-03-31;2012-03-31;12;0;NA
8627;2010-12-14;2012-12-14;24;0;NA
8628;2010-08-01;2011-08-01;12;0;NA
8629;2010-02-11;2013-02-11;36;0;NA
8630;2009-08-28;2010-08-28;12;0;NA
8631;2010-01-28;2011-01-28;12;0;NA
8632;2009-07-29;2010-07-29;12;0;NA
8633;2010-12-12;2011-12-12;12;0;NA
8634;2010-04-04;2011-04-04;12;0;NA
8635;2011-08-10;2012-02-10;6;0;NA
8636;2011-03-13;2012-03-13;12;0;NA
8637;2010-04-30;2011-10-30;18;1;2011-11-02
8638;2011-04-12;2012-04-12;12;0;NA
8639;2009-07-09;2012-01-09;30;0;NA
8640;2010-02-16;2010-08-16;6;0;NA
8641;2009-09-19;2011-09-19;24;0;NA
8642;2011-05-04;2012-05-04;12;0;NA
8643;2010-12-25;2012-12-25;24;0;NA
8644;2009-03-05;2010-09-05;18;0;NA
8645;2010-03-14;2012-03-14;24;0;NA
8646;2010-01-21;2011-01-21;12;0;NA
8647;2010-10-04;2011-04-04;6;0;NA
8648;2010-08-03;2012-02-03;18;0;NA
8649;2009-04-21;2011-10-21;30;0;NA
8650;2009-02-09;2011-02-09;24;0;NA
8651;2009-09-21;2011-03-21;18;0;NA
8652;2009-10-29;2012-10-29;36;1;2012-12-28
8653;2011-06-17;2014-06-17;36;0;NA
8654;2011-08-20;2013-08-20;24;0;NA
8655;2010-07-30;2012-07-30;24;0;NA
8656;2009-09-15;2010-09-15;12;0;NA
8657;2010-06-30;2013-06-30;36;0;NA
8658;2009-01-18;2011-01-18;24;0;NA
8659;2010-01-23;2011-07-23;18;0;NA
8660;2009-07-28;2011-07-28;24;0;NA
8661;2009-04-04;2010-04-04;12;1;2010-04-10
8662;2009-06-22;2011-06-22;24;0;NA
8663;2009-09-14;2012-09-14;36;0;NA
8664;2011-05-26;2011-11-26;6;0;NA
8665;2010-10-22;2013-10-22;36;0;NA
8666;2010-10-24;2011-10-24;12;0;NA
8667;2010-10-09;2013-10-09;36;0;NA
8668;2011-09-11;2013-03-11;18;0;NA
8669;2011-01-04;2012-01-04;12;0;NA
8670;2011-08-18;2014-02-18;30;0;NA
8671;2011-11-02;2013-11-02;24;0;NA
8672;2010-12-04;2012-12-04;24;0;NA
8673;2011-03-20;2013-03-20;24;0;NA
8674;2009-01-31;2010-01-31;12;0;NA
8675;2010-12-18;2011-12-18;12;0;NA
8676;2011-09-30;2012-09-30;12;0;NA
8677;2011-12-29;2012-12-29;12;0;NA
8678;2010-06-24;2012-06-24;24;0;NA
8679;2011-10-21;2013-10-21;24;0;NA
8680;2009-08-27;2010-08-27;12;0;NA
8681;2011-09-04;2012-03-04;6;0;NA
8682;2010-10-09;2011-10-09;12;0;NA
8683;2010-12-21;2011-12-21;12;0;NA
8684;2011-08-04;2014-02-04;30;0;NA
8685;2009-03-17;2011-03-17;24;0;NA
8686;2011-12-02;2013-06-02;18;0;NA
8687;2010-04-15;2010-10-15;6;0;NA
8688;2009-04-14;2010-04-14;12;1;2010-08-05
8689;2010-02-10;2011-02-10;12;0;NA
8690;2009-04-25;2011-04-25;24;0;NA
8691;2010-09-09;2013-03-09;30;0;NA
8692;2011-04-15;2012-04-15;12;0;NA
8693;2011-09-29;2012-09-29;12;0;NA
8694;2011-04-07;2013-04-07;24;0;NA
8695;2010-05-14;2011-05-14;12;0;NA
8696;2011-12-14;2013-06-14;18;0;NA
8697;2011-12-03;2013-12-03;24;0;NA
8698;2010-10-22;2012-10-22;24;0;NA
8699;2009-08-26;2010-08-26;12;0;NA
8700;2011-03-04;2011-09-04;6;0;NA
8701;2011-06-26;2012-06-26;12;0;NA
8702;2010-01-14;2011-01-14;12;0;NA
8703;2010-09-15;2012-03-15;18;0;NA
8704;2010-03-12;2012-03-12;24;0;NA
8705;2010-07-08;2011-07-08;12;0;NA
8706;2011-05-20;2012-05-20;12;0;NA
8707;2010-01-16;2012-01-16;24;0;NA
8708;2009-06-01;2010-06-01;12;0;NA
8709;2011-03-02;2014-03-02;36;0;NA
8710;2011-03-24;2012-09-24;18;0;NA
8711;2009-04-18;2011-04-18;24;0;NA
8712;2011-06-02;2012-06-02;12;0;NA
8713;2011-05-18;2012-05-18;12;0;NA
8714;2009-06-28;2011-06-28;24;0;NA
8715;2010-12-26;2011-12-26;12;0;NA
8716;2010-05-25;2011-05-25;12;0;NA
8717;2010-04-23;2013-04-23;36;1;2013-05-24
8718;2011-03-30;2012-03-30;12;0;NA
8719;2009-06-06;2011-12-06;30;0;NA
8720;2009-02-22;2009-08-22;6;0;NA
8721;2009-03-20;2010-03-20;12;0;NA
8722;2009-02-03;2011-08-03;30;0;NA
8723;2009-07-27;2012-07-27;36;1;2012-09-09
8724;2010-11-02;2011-11-02;12;1;2011-12-29
8725;2010-03-03;2012-03-03;24;0;NA
8726;2011-02-11;2012-02-11;12;0;NA
8727;2010-03-21;2012-03-21;24;0;NA
8728;2010-08-12;2012-02-12;18;0;NA
8729;2011-07-19;2012-07-19;12;0;NA
8730;2009-04-22;2009-10-22;6;0;NA
8731;2009-11-02;2011-11-02;24;0;NA
8732;2010-04-21;2012-10-21;30;0;NA
8733;2010-12-22;2012-12-22;24;0;NA
8734;2009-03-16;2011-03-16;24;0;NA
8735;2011-08-14;2014-02-14;30;0;NA
8736;2011-06-24;2013-12-24;30;0;NA
8737;2011-07-09;2013-07-09;24;0;NA
8738;2009-12-18;2011-06-18;18;0;NA
8739;2010-01-25;2011-01-25;12;0;NA
8740;2010-04-29;2011-10-29;18;0;NA
8741;2009-06-18;2010-12-18;18;0;NA
8742;2011-06-23;2012-12-23;18;0;NA
8743;2011-11-24;2014-11-24;36;0;NA
8744;2010-04-30;2012-04-30;24;0;NA
8745;2010-07-29;2012-07-29;24;0;NA
8746;2010-08-07;2011-02-07;6;0;NA
8747;2010-07-28;2012-07-28;24;0;NA
8748;2011-07-27;2014-01-27;30;0;NA
8749;2011-02-28;2013-02-28;24;0;NA
8750;2009-07-24;2010-07-24;12;0;NA
8751;2010-05-07;2011-11-07;18;0;NA
8752;2009-02-27;2012-02-27;36;0;NA
8753;2009-10-06;2010-10-06;12;0;NA
8754;2011-06-05;2013-06-05;24;0;NA
8755;2009-07-28;2011-07-28;24;1;2011-08-28
8756;2010-12-29;2011-06-29;6;0;NA
8757;2009-02-02;2012-02-02;36;0;NA
8758;2011-11-09;2013-05-09;18;0;NA
8759;2009-09-06;2011-09-06;24;0;NA
8760;2010-09-20;2012-09-20;24;0;NA
8761;2010-08-15;2012-02-15;18;0;NA
8762;2009-04-29;2011-04-29;24;0;NA
8763;2011-10-02;2014-10-02;36;0;NA
8764;2010-10-22;2011-04-22;6;0;NA
8765;2011-11-17;2012-11-17;12;1;2012-11-25
8766;2009-02-01;2010-08-01;18;0;NA
8767;2011-08-24;2013-08-24;24;0;NA
8768;2010-10-28;2012-10-28;24;0;NA
8769;2009-07-26;2011-01-26;18;0;NA
8770;2009-04-11;2010-04-11;12;0;NA
8771;2009-01-29;2010-07-29;18;0;NA
8772;2009-12-15;2010-12-15;12;0;NA
8773;2009-10-26;2010-10-26;12;0;NA
8774;2011-10-16;2012-10-16;12;1;2012-11-08
8775;2011-11-20;2012-05-20;6;0;NA
8776;2009-05-25;2010-11-25;18;0;NA
8777;2010-11-14;2012-05-14;18;0;NA
8778;2011-04-05;2012-04-05;12;0;NA
8779;2010-04-25;2010-10-25;6;0;NA
8780;2009-06-27;2012-06-27;36;0;NA
8781;2011-09-30;2013-09-30;24;0;NA
8782;2010-07-10;2013-07-10;36;0;NA
8783;2010-08-02;2011-02-02;6;0;NA
8784;2011-06-14;2013-06-14;24;0;NA
8785;2009-08-11;2010-08-11;12;0;NA
8786;2009-12-16;2012-06-16;30;0;NA
8787;2010-09-14;2012-09-14;24;0;NA
8788;2010-11-17;2012-11-17;24;0;NA
8789;2010-02-14;2011-02-14;12;0;NA
8790;2009-10-19;2010-10-19;12;0;NA
8791;2011-04-05;2013-04-05;24;0;NA
8792;2010-08-25;2012-08-25;24;0;NA
8793;2011-02-24;2013-02-24;24;0;NA
8794;2010-07-12;2011-07-12;12;0;NA
8795;2009-06-25;2010-12-25;18;0;NA
8796;2009-07-01;2011-01-01;18;0;NA
8797;2010-05-06;2011-11-06;18;0;NA
8798;2010-09-20;2013-09-20;36;0;NA
8799;2010-12-21;2012-12-21;24;0;NA
8800;2010-03-28;2011-09-28;18;0;NA
8801;2011-02-15;2012-02-15;12;0;NA
8802;2011-05-05;2012-11-05;18;0;NA
8803;2010-10-25;2012-04-25;18;0;NA
8804;2010-02-19;2012-02-19;24;0;NA
8805;2009-07-08;2010-01-08;6;0;NA
8806;2009-11-24;2011-05-24;18;0;NA
8807;2010-02-04;2012-02-04;24;0;NA
8808;2011-04-09;2013-04-09;24;0;NA
8809;2011-07-12;2014-01-12;30;0;NA
8810;2011-01-12;2013-01-12;24;0;NA
8811;2010-12-04;2011-12-04;12;0;NA
8812;2010-02-28;2011-02-28;12;0;NA
8813;2009-05-18;2010-05-18;12;0;NA
8814;2011-09-23;2014-03-23;30;0;NA
8815;2011-02-21;2012-02-21;12;0;NA
8816;2009-06-23;2011-06-23;24;0;NA
8817;2010-08-07;2011-08-07;12;0;NA
8818;2011-03-02;2013-09-02;30;0;NA
8819;2010-12-03;2012-12-03;24;0;NA
8820;2009-03-20;2010-03-20;12;0;NA
8821;2011-06-25;2012-06-25;12;0;NA
8822;2011-03-18;2013-03-18;24;0;NA
8823;2009-12-06;2011-12-06;24;0;NA
8824;2011-10-10;2014-10-10;36;0;NA
8825;2009-05-13;2010-05-13;12;0;NA
8826;2011-03-05;2012-03-05;12;0;NA
8827;2011-04-19;2012-04-19;12;0;NA
8828;2009-04-05;2012-04-05;36;0;NA
8829;2010-05-25;2011-05-25;12;0;NA
8830;2011-05-26;2012-11-26;18;0;NA
8831;2011-05-06;2012-05-06;12;0;NA
8832;2010-12-15;2012-12-15;24;0;NA
8833;2009-09-24;2011-03-24;18;0;NA
8834;2011-07-26;2013-01-26;18;0;NA
8835;2010-08-01;2012-08-01;24;0;NA
8836;2010-08-01;2012-02-01;18;0;NA
8837;2009-05-06;2011-05-06;24;0;NA
8838;2010-04-19;2012-04-19;24;0;NA
8839;2010-04-11;2013-04-11;36;0;NA
8840;2011-03-12;2013-03-12;24;0;NA
8841;2010-12-12;2013-12-12;36;0;NA
8842;2010-12-24;2011-06-24;6;0;NA
8843;2009-03-14;2011-03-14;24;1;2011-07-06
8844;2009-06-22;2010-06-22;12;0;NA
8845;2010-12-17;2011-12-17;12;0;NA
8846;2011-10-27;2012-10-27;12;0;NA
8847;2009-07-05;2011-07-05;24;0;NA
8848;2009-11-15;2011-11-15;24;0;NA
8849;2011-12-08;2012-06-08;6;0;NA
8850;2011-12-15;2014-06-15;30;1;2014-10-02
8851;2010-10-14;2012-10-14;24;0;NA
8852;2011-07-19;2013-07-19;24;0;NA
8853;2010-03-06;2012-09-06;30;1;2012-12-10
8854;2009-12-08;2011-12-08;24;0;NA
8855;2009-12-16;2011-12-16;24;0;NA
8856;2010-06-21;2012-06-21;24;0;NA
8857;2011-08-15;2014-08-15;36;0;NA
8858;2010-09-03;2011-09-03;12;0;NA
8859;2009-01-09;2010-07-09;18;0;NA
8860;2009-10-22;2010-10-22;12;0;NA
8861;2009-06-17;2010-06-17;12;0;NA
8862;2010-05-09;2012-11-09;30;0;NA
8863;2010-09-09;2013-09-09;36;0;NA
8864;2011-08-29;2012-02-29;6;0;NA
8865;2011-03-24;2012-03-24;12;0;NA
8866;2009-01-06;2010-01-06;12;0;NA
8867;2009-10-28;2011-10-28;24;0;NA
8868;2009-11-06;2011-11-06;24;0;NA
8869;2009-01-04;2011-01-04;24;0;NA
8870;2009-09-03;2011-09-03;24;0;NA
8871;2011-04-04;2013-04-04;24;0;NA
8872;2011-11-08;2013-05-08;18;0;NA
8873;2011-04-26;2014-04-26;36;0;NA
8874;2009-03-05;2012-03-05;36;0;NA
8875;2009-03-27;2011-03-27;24;0;NA
8876;2009-11-22;2011-11-22;24;0;NA
8877;2010-10-07;2012-04-07;18;0;NA
8878;2010-12-31;2012-06-30;18;0;NA
8879;2011-02-03;2012-02-03;12;0;NA
8880;2010-04-29;2010-10-29;6;0;NA
8881;2010-01-22;2011-07-22;18;0;NA
8882;2011-03-01;2012-09-01;18;0;NA
8883;2010-01-11;2011-01-11;12;1;2011-03-11
8884;2010-08-03;2012-02-03;18;0;NA
8885;2010-02-18;2011-02-18;12;0;NA
8886;2011-09-07;2013-09-07;24;0;NA
8887;2011-06-23;2013-06-23;24;1;2013-07-19
8888;2009-04-02;2010-10-02;18;1;2010-11-29
8889;2009-04-18;2011-04-18;24;0;NA
8890;2011-08-12;2014-02-12;30;0;NA
8891;2011-12-13;2012-12-13;12;0;NA
8892;2009-03-20;2009-09-20;6;0;NA
8893;2011-03-21;2013-03-21;24;0;NA
8894;2011-07-09;2014-01-09;30;0;NA
8895;2011-02-19;2012-08-19;18;0;NA
8896;2010-02-11;2011-02-11;12;0;NA
8897;2009-03-30;2010-09-30;18;0;NA
8898;2009-09-11;2010-03-11;6;0;NA
8899;2010-06-18;2010-12-18;6;0;NA
8900;2011-08-26;2012-08-26;12;0;NA
8901;2010-08-27;2011-08-27;12;0;NA
8902;2009-02-04;2010-08-04;18;0;NA
8903;2009-02-03;2012-02-03;36;0;NA
8904;2011-06-03;2012-06-03;12;0;NA
8905;2010-08-02;2013-02-02;30;0;NA
8906;2011-12-03;2012-12-03;12;0;NA
8907;2011-05-24;2012-05-24;12;0;NA
8908;2011-03-16;2013-03-16;24;0;NA
8909;2010-07-02;2011-07-02;12;0;NA
8910;2011-04-28;2012-10-28;18;1;2013-01-23
8911;2011-07-05;2013-07-05;24;0;NA
8912;2011-01-26;2012-01-26;12;0;NA
8913;2011-07-08;2013-07-08;24;0;NA
8914;2010-01-01;2012-01-01;24;0;NA
8915;2010-06-21;2011-12-21;18;0;NA
8916;2010-05-26;2012-05-26;24;1;2012-06-03
8917;2009-10-30;2010-10-30;12;0;NA
8918;2009-01-25;2010-01-25;12;0;NA
8919;2011-11-17;2013-11-17;24;0;NA
8920;2011-03-25;2014-03-25;36;0;NA
8921;2010-03-13;2010-09-13;6;0;NA
8922;2011-03-30;2013-03-30;24;0;NA
8923;2010-04-05;2011-04-05;12;0;NA
8924;2011-03-20;2012-09-20;18;0;NA
8925;2009-04-07;2010-10-07;18;0;NA
8926;2009-08-23;2010-02-23;6;0;NA
8927;2011-04-25;2013-10-25;30;0;NA
8928;2010-08-24;2011-08-24;12;0;NA
8929;2009-01-22;2010-07-22;18;0;NA
8930;2010-03-05;2012-03-05;24;0;NA
8931;2010-09-24;2012-03-24;18;0;NA
8932;2009-04-20;2010-10-20;18;0;NA
8933;2009-06-29;2011-06-29;24;0;NA
8934;2010-11-07;2013-05-07;30;1;2013-08-10
8935;2010-05-20;2011-05-20;12;0;NA
8936;2010-01-20;2012-01-20;24;0;NA
8937;2009-09-07;2011-03-07;18;0;NA
8938;2011-02-24;2013-02-24;24;0;NA
8939;2010-03-12;2011-09-12;18;0;NA
8940;2009-08-18;2011-08-18;24;0;NA
8941;2010-06-07;2011-06-07;12;0;NA
8942;2009-07-09;2010-07-09;12;0;NA
8943;2011-01-19;2012-01-19;12;0;NA
8944;2011-03-28;2013-03-28;24;0;NA
8945;2009-12-20;2011-12-20;24;0;NA
8946;2011-08-10;2013-08-10;24;0;NA
8947;2009-03-09;2011-03-09;24;0;NA
8948;2009-08-14;2011-08-14;24;0;NA
8949;2009-06-06;2011-06-06;24;0;NA
8950;2009-08-26;2010-08-26;12;0;NA
8951;2010-01-22;2012-01-22;24;0;NA
8952;2011-07-10;2014-01-10;30;0;NA
8953;2011-09-28;2012-09-28;12;0;NA
8954;2011-02-15;2012-02-15;12;1;2012-05-22
8955;2011-11-17;2013-11-17;24;0;NA
8956;2010-06-11;2013-06-11;36;0;NA
8957;2011-04-15;2012-10-15;18;0;NA
8958;2010-02-04;2012-02-04;24;0;NA
8959;2010-09-09;2011-09-09;12;0;NA
8960;2010-01-29;2011-01-29;12;0;NA
8961;2011-12-16;2014-06-16;30;0;NA
8962;2011-02-24;2012-08-24;18;0;NA
8963;2010-08-03;2012-02-03;18;0;NA
8964;2010-11-22;2012-11-22;24;0;NA
8965;2009-12-01;2010-12-01;12;0;NA
8966;2011-12-16;2012-06-16;6;0;NA
8967;2011-05-31;2011-11-30;6;0;NA
8968;2010-05-04;2011-05-04;12;0;NA
8969;2010-06-26;2011-12-26;18;0;NA
8970;2009-07-11;2011-01-11;18;0;NA
8971;2009-08-27;2010-02-27;6;0;NA
8972;2011-10-17;2013-04-17;18;0;NA
8973;2010-10-27;2013-04-27;30;0;NA
8974;2010-06-02;2012-06-02;24;0;NA
8975;2011-03-28;2013-03-28;24;0;NA
8976;2009-10-03;2012-10-03;36;0;NA
8977;2009-09-17;2011-09-17;24;0;NA
8978;2010-01-31;2010-07-31;6;0;NA
8979;2010-10-05;2011-10-05;12;0;NA
8980;2009-06-12;2012-06-12;36;0;NA
8981;2011-07-14;2013-07-14;24;0;NA
8982;2011-04-04;2013-04-04;24;0;NA
8983;2009-10-05;2010-10-05;12;0;NA
8984;2011-07-05;2012-07-05;12;0;NA
8985;2011-03-02;2013-03-02;24;0;NA
8986;2009-05-11;2010-11-11;18;0;NA
8987;2010-11-20;2011-11-20;12;0;NA
8988;2011-11-03;2012-11-03;12;0;NA
8989;2009-08-10;2010-08-10;12;0;NA
8990;2009-02-03;2010-08-03;18;0;NA
8991;2010-02-21;2011-02-21;12;0;NA
8992;2009-12-29;2010-12-29;12;0;NA
8993;2010-04-09;2013-04-09;36;0;NA
8994;2010-08-10;2012-08-10;24;0;NA
8995;2010-11-02;2011-05-02;6;0;NA
8996;2009-08-01;2011-08-01;24;0;NA
8997;2011-06-23;2013-06-23;24;0;NA
8998;2010-02-11;2011-02-11;12;0;NA
8999;2010-02-01;2011-02-01;12;0;NA
9000;2010-10-16;2013-10-16;36;0;NA
9001;2010-07-13;2011-07-13;12;0;NA
9002;2011-06-16;2013-12-16;30;0;NA
9003;2011-01-03;2012-01-03;12;0;NA
9004;2009-06-02;2009-12-02;6;0;NA
9005;2009-12-23;2012-12-23;36;0;NA
9006;2009-08-29;2010-08-29;12;0;NA
9007;2009-02-28;2010-02-28;12;0;NA
9008;2009-03-15;2010-03-15;12;0;NA
9009;2011-04-02;2014-04-02;36;0;NA
9010;2010-07-30;2011-07-30;12;0;NA
9011;2009-11-24;2010-11-24;12;0;NA
9012;2010-06-11;2011-06-11;12;0;NA
9013;2011-07-24;2013-07-24;24;0;NA
9014;2009-12-06;2011-12-06;24;0;NA
9015;2010-07-02;2012-01-02;18;0;NA
9016;2010-09-12;2012-09-12;24;0;NA
9017;2009-05-08;2010-11-08;18;0;NA
9018;2011-06-30;2013-06-30;24;0;NA
9019;2010-05-26;2013-05-26;36;0;NA
9020;2011-07-13;2012-07-13;12;0;NA
9021;2010-11-22;2012-11-22;24;0;NA
9022;2009-12-28;2012-06-28;30;1;2012-10-11
9023;2011-06-09;2014-06-09;36;0;NA
9024;2009-12-27;2012-12-27;36;0;NA
9025;2011-03-15;2011-09-15;6;0;NA
9026;2009-06-04;2012-06-04;36;0;NA
9027;2009-07-19;2010-07-19;12;0;NA
9028;2011-05-06;2012-05-06;12;0;NA
9029;2011-07-30;2012-07-30;12;0;NA
9030;2010-07-26;2012-01-26;18;0;NA
9031;2010-02-28;2012-08-28;30;0;NA
9032;2009-05-20;2010-05-20;12;0;NA
9033;2010-12-29;2013-12-29;36;0;NA
9034;2011-06-25;2011-12-25;6;0;NA
9035;2011-09-06;2012-09-06;12;0;NA
9036;2010-06-09;2012-06-09;24;0;NA
9037;2009-10-27;2011-10-27;24;0;NA
9038;2010-05-01;2011-11-01;18;0;NA
9039;2010-10-24;2012-10-24;24;0;NA
9040;2009-02-22;2009-08-22;6;0;NA
9041;2010-03-13;2010-09-13;6;0;NA
9042;2010-04-28;2010-10-28;6;0;NA
9043;2011-05-20;2013-05-20;24;0;NA
9044;2010-03-31;2012-09-30;30;0;NA
9045;2011-01-03;2012-07-03;18;0;NA
9046;2011-03-27;2013-03-27;24;0;NA
9047;2011-08-24;2012-08-24;12;0;NA
9048;2010-06-28;2011-12-28;18;0;NA
9049;2009-10-15;2010-10-15;12;0;NA
